seqnames	start	end	width	strand	phastcons	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	flank_txIds	flank_geneIds	flank_gene_distances
NC_133191.1	32596552	32596655	104	*	22	Promoter (1-2kb)	17	32596465	32598279	1815	2	lingo4b	NM_001089381.1	1624	XR_012392159.1;XR_012392161.1;XR_012392162.1;XR_012392160.1;XR_012392163.1;XM_021466709.3;XM_068213977.2;XM_005158060.6;NM_001089381.1;NM_001126391.1	LOC141378215;LOC141378215;LOC141378215;LOC141378215;LOC141378215;lingo4b;lingo4b;lingo4b;lingo4b;si:ch211-113g11.6	0;0;0;0;0;0;0;0;0;-4987
NC_133191.1	32684157	32684302	146	*	25	Distal Intergenic	17	32695391	32724112	28722	1	ensab	NM_001256731.1	-11089	NA	NA	NA
NC_133191.1	35316194	35316275	82	*	15	Intron (NM_001328118.1/cnot3a, intron 15 of 17)	17	35309577	35326591	17015	2	cnot3a	NM_001328118.1	10316	NM_001328118.1;XM_005158349.6;XM_021466678.3;XM_073924902.1	cnot3a;cnot3a;cnot3a;cnot3a	0;0;0;0
NC_133191.1	35461653	35461698	46	*	16	Distal Intergenic	17	35479582	35494356	14775	1	LOC137487924	XR_012392226.1	-17884	XR_012392237.1;XM_073924416.1;XM_073924418.1;NM_001083022.1;XM_073924417.1	LOC141378232;klhl32;klhl32;klhl32;klhl32	0;0;0;0;0
NC_133191.1	35473627	35473807	181	*	18	Intron (XM_073924416.1/klhl32, intron 10 of 11)	17	35479582	35494356	14775	1	LOC137487924	XR_012392226.1	-5775	XR_012392237.1;XM_073924416.1;XM_073924418.1;NM_001083022.1;XM_073924417.1	LOC141378232;klhl32;klhl32;klhl32;klhl32	0;0;0;0;0
NC_133191.1	35578167	35578200	34	*	15	Intron (XM_073926269.1/LOC137487924, intron 6 of 9)	17	35589963	35731313	141351	1	LOC137487924	XM_073926251.1	-11763	XM_073926269.1;XM_073926268.1;XM_073926249.1;XM_073926247.1;XM_073926246.1;XM_073926248.1;XM_073926250.1;XM_073926263.1;XM_073926264.1;XM_073926265.1;XM_073926255.1;XM_073926258.1;XM_073926259.1;XM_073926260.1;XM_073926270.1;XM_073926252.1;XM_073926253.1;XM_073926256.1;XM_073926254.1;XM_073926257.1;XM_073926261.1;XM_073926262.1;XM_073926266.1;XM_073926271.1;XM_073926267.1	LOC137487924;LOC137487924;LOC137487924;LOC137487924;LOC137487924;LOC137487924;LOC137487924;LOC137487924;LOC137487924;LOC137487924;LOC137487924;LOC137487924;LOC137487924;LOC137487924;LOC137487924;LOC137487924;LOC137487924;LOC137487924;LOC137487924;LOC137487924;LOC137487924;LOC137487924;LOC137487924;LOC137487924;LOC137487924	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133191.1	35764350	35764433	84	*	25	Promoter (<=1kb)	17	35764435	35767705	3271	1	pou3f2b	NM_131160.1	-2	XM_073926263.1;XM_073926264.1;XM_073926265.1;XM_073926255.1;XM_073926258.1;XM_073926259.1;XM_073926260.1;XM_073926270.1;XM_073926252.1;XM_073926253.1;XM_073926256.1;XM_073926257.1;XM_073926261.1;XM_073926262.1;XM_073926266.1;XM_073926271.1;XM_073926267.1;NM_131160.1	LOC137487924;LOC137487924;LOC137487924;LOC137487924;LOC137487924;LOC137487924;LOC137487924;LOC137487924;LOC137487924;LOC137487924;LOC137487924;LOC137487924;LOC137487924;LOC137487924;LOC137487924;LOC137487924;LOC137487924;pou3f2b	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-2
NC_133191.1	35825197	35825283	87	*	17	Intron (XM_073926252.1/LOC137487924, intron 10 of 10)	17	35827389	35832352	4964	2	LOC141378230	XR_012392234.1	7069	XM_073926252.1;XM_073926253.1;XR_012392234.1;XR_012392235.1	LOC137487924;LOC137487924;LOC141378230;LOC141378230	0;0;7069;7069
NC_133191.1	35909939	35909977	39	*	14	Intron (XM_073925155.1/usp45, intron 8 of 17)	17	35883832	35933776	49945	2	usp45	XM_073925155.1	23799	XM_073925155.1;NM_001423966.1	usp45;usp45	0;0
NC_133191.1	35954571	35954694	124	*	36	Distal Intergenic	17	35957902	35964393	6492	1	prdm13	NM_001326454.1	-3208	NM_001326454.1;NM_001114427.1	prdm13;zgc:172323	-3208;9676
NC_133191.1	36031214	36031269	56	*	15	Promoter (<=1kb)	17	35963956	36031270	67315	2	LOC137487925	XR_011006738.2	1	XR_011006738.2;XR_012392229.1;XR_012392230.1;XR_012392231.1;XR_012392220.1;XR_012392219.1;XM_073926195.1;XM_073926194.1;XM_003201663.7	LOC137487925;LOC137487925;LOC137487925;LOC137487925;mchr2;mchr2;mchr2;mchr2;mchr2	0;0;0;0;18328;19127;16225;18328;19127
NC_133191.1	36430762	36430823	62	*	15	Distal Intergenic	17	36387176	36401450	14275	1	rragca	NM_001020635.1	43586	NA	NA	NA
NC_133191.1	36492573	36492878	306	*	20	Intron (XM_073926197.1/LOC137487928, intron 2 of 4)	17	36477725	36578630	100906	1	LOC137487928	XR_012392223.1	14848	XM_073926197.1;XM_073926198.1;XM_073926199.1;XM_073926200.1;XM_073926201.1;XM_073926202.1;XM_073926203.1;XM_073926204.1;XM_073926205.1;XM_073926206.1;XM_073926207.1;XM_073926208.1;XM_073926209.1;XM_073926210.1;XM_073926211.1;XM_073926212.1;XM_073926213.1;XM_073926214.1;XM_073926215.1;XM_073926217.1;XM_073926218.1;XM_073926219.1;XM_073926220.1;XM_073926221.1;XM_073926222.1;XM_073926223.1;XM_073926224.1;XM_073926225.1;XM_073926226.1;XM_073926228.1;XM_073926229.1;XM_073926230.1;XM_073926231.1;XM_073926232.1;XM_073926233.1;XM_073926234.1;XM_073926236.1;XM_073926237.1;XM_073926238.1;XM_073926239.1;XM_073926240.1;XM_073926241.1;XM_073926242.1;XM_073926243.1;XM_073926244.1;XM_073926245.1;XR_012392222.1;XR_012392223.1	LOC137487928;LOC137487928;LOC137487928;LOC137487928;LOC137487928;LOC137487928;LOC137487928;LOC137487928;LOC137487928;LOC137487928;LOC137487928;LOC137487928;LOC137487928;LOC137487928;LOC137487928;LOC137487928;LOC137487928;LOC137487928;LOC137487928;LOC137487928;LOC137487928;LOC137487928;LOC137487928;LOC137487928;LOC137487928;LOC137487928;LOC137487928;LOC137487928;LOC137487928;LOC137487928;LOC137487928;LOC137487928;LOC137487928;LOC137487928;LOC137487928;LOC137487928;LOC137487928;LOC137487928;LOC137487928;LOC137487928;LOC137487928;LOC137487928;LOC137487928;LOC137487928;LOC137487928;LOC137487928;LOC137487928;LOC137487928	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133191.1	36662017	36662088	72	*	15	Intron (XR_012392236.1/LOC141378231, intron 1 of 2)	17	36613709	36844014	230306	1	LOC141378231	XR_012392236.1	48308	XR_012392236.1	LOC141378231	0
NC_133191.1	36723195	36723663	469	*	26	Intron (XR_012392236.1/LOC141378231, intron 1 of 2)	17	36744992	36748550	3559	2	LOC137487927	XR_011006739.2	24887	XR_012392236.1	LOC141378231	0
NC_133191.1	36816327	36816358	32	*	16	Promoter (<=1kb)	17	36816570	36819439	2870	1	pou3f1	NM_131161.1	-212	XR_012392236.1;NM_131161.1	LOC141378231;pou3f1	0;-212
NC_133191.1	36956198	36956341	144	*	16	Intron (XM_021474356.2/fhl3a, intron 4 of 5)	17	36976129	36979844	3716	1	si:ch211-232m19.4	NR_170109.1	-19788	XM_021474356.2;XM_068219340.2	fhl3a;fhl3a	0;0
NC_133191.1	36993388	36993501	114	*	18	Distal Intergenic	17	36981167	36991391	10225	1	LOC141378234	XR_012392239.1	12221	XR_012392239.1;NM_001002352.1;XM_073924867.1;XM_073924869.1;XM_073924868.1	LOC141378234;rspo1;rspo1;rspo1;rspo1	12221;36518;48157;48157;48249
NC_133191.1	37416303	37416483	181	*	20	3' UTR	17	37415725	37425021	9297	2	rcc1	NM_213178.1	8538	NM_213178.1;XM_017351335.3	rcc1;rcc1	0;0
NC_133191.1	38160320	38160487	168	*	23	Intron (XM_009292423.5/ptprub, intron 28 of 29)	17	38136951	38139417	2467	2	LOC141378244	XR_012392255.1	-20903	XM_009292423.5;XM_009292418.5;XM_009292419.5;XM_009292420.5;XM_009292421.5;XM_009292422.5;XM_009292424.5;XM_009292425.5;XM_009292426.5;XM_009292427.5;XM_021466633.3;XM_073924664.1;XM_073924665.1;XM_073924666.1;XM_073924667.1;XM_073924668.1;XM_073924669.1;XM_073924670.1;XM_073924671.1;XM_073924672.1;XM_073924673.1;XM_073924674.1;XM_073924675.1;XM_073924676.1;XM_073924677.1;XM_073924678.1;XM_073924679.1;XM_073924680.1;NM_001002299.2	ptprub;ptprub;ptprub;ptprub;ptprub;ptprub;ptprub;ptprub;ptprub;ptprub;ptprub;ptprub;ptprub;ptprub;ptprub;ptprub;ptprub;ptprub;ptprub;ptprub;ptprub;ptprub;ptprub;ptprub;ptprub;ptprub;ptprub;ptprub;ptprub	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133191.1	38286435	38286650	216	*	28	Intron (XM_009292423.5/ptprub, intron 7 of 29)	17	38329969	38333650	3682	2	LOC137487935	XR_011006760.2	47000	XM_009292423.5;XM_009292418.5;XM_009292419.5;XM_009292420.5;XM_009292421.5;XM_009292422.5;XM_009292424.5;XM_009292425.5;XM_009292426.5;XM_009292427.5;XM_021466633.3;XM_073924664.1;XM_073924665.1;XM_073924666.1;XM_073924667.1;XM_073924668.1;XM_073924669.1;XM_073924670.1;XM_073924671.1;XM_073924672.1;XM_073924673.1;XM_073924674.1;XM_073924675.1;XM_073924676.1;XM_073924677.1;XM_073924678.1;XM_073924679.1;XM_073924680.1;NM_001002299.2	ptprub;ptprub;ptprub;ptprub;ptprub;ptprub;ptprub;ptprub;ptprub;ptprub;ptprub;ptprub;ptprub;ptprub;ptprub;ptprub;ptprub;ptprub;ptprub;ptprub;ptprub;ptprub;ptprub;ptprub;ptprub;ptprub;ptprub;ptprub;ptprub	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133191.1	38659559	38659767	209	*	24	Promoter (<=1kb)	17	38659347	38663704	4358	1	rab42b	NM_001017683.2	212	XM_073924956.1;NM_001017683.2	rab42b;rab42b	0;0
NC_133191.1	38826977	38827033	57	*	15	Distal Intergenic	17	38823723	38826548	2826	1	LOC137487936	XR_011006762.2	3254	XR_011006761.2;XR_011006762.2;XM_073926275.1;XR_012392250.1	LOC137487936;LOC137487936;LOC141378238;LOC141378239	3254;3254;0;-3511
NC_133191.1	39351003	39351103	101	*	16	Promoter (<=1kb)	17	39332352	39351257	18906	2	oscp1b	XM_002667731.7	154	XM_002667731.7;XR_012392262.1	oscp1b;oscp1b	0;0
NC_133191.1	41135538	41135664	127	*	16	Intron (XM_001922641.7/pik3r4, intron 19 of 19)	17	41134887	41162158	27272	2	pik3r4	XM_001922641.7	26494	XM_068214283.1;XM_001922641.7;XM_005158299.5;XM_021466975.2;XM_073926452.1;XR_012392408.1;XR_012392409.1	col6a4a;pik3r4;pik3r4;pik3r4;pik3r4;pik3r4;pik3r4	70796;0;0;0;0;0;0
NC_133191.1	42034598	42034653	56	*	17	Intron (XR_012392398.1/adgrb1a, intron 27 of 29)	17	42082983	42349597	266615	1	cep162	XM_073925130.1	-48330	XR_012392396.1;XR_012392397.1;XR_012392406.1;XR_012392398.1;XR_012392399.1;XR_012392400.1;XR_012392402.1;XR_012392403.1;XR_012392404.1;XR_012392405.1;XM_009292551.5;XM_009292552.5;XM_009292553.5;XM_009292554.5;XM_009292555.5;XM_009292556.5;XM_009292559.5;XM_009292560.5;XM_009292562.5;XM_021466979.3;XM_021466980.3;XM_021466981.3;XM_021466982.3;XM_073926439.1;XM_073926440.1;XM_073926441.1;XM_073926442.1;XM_073926443.1;XM_073926444.1;XM_073926445.1;XM_073926446.1;XM_073926447.1;XM_073926448.1;XM_073926449.1;XM_073926450.1;XM_073926451.1	adgrb1a;adgrb1a;adgrb1a;adgrb1a;adgrb1a;adgrb1a;adgrb1a;adgrb1a;adgrb1a;adgrb1a;adgrb1a;adgrb1a;adgrb1a;adgrb1a;adgrb1a;adgrb1a;adgrb1a;adgrb1a;adgrb1a;adgrb1a;adgrb1a;adgrb1a;adgrb1a;adgrb1a;adgrb1a;adgrb1a;adgrb1a;adgrb1a;adgrb1a;adgrb1a;adgrb1a;adgrb1a;adgrb1a;adgrb1a;adgrb1a;adgrb1a	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133191.1	43797140	43797330	191	*	21	Intron (XM_073924618.1/stt3b, intron 13 of 15)	17	43748697	43784744	36048	1	osbpl10b	XM_073926480.1	48443	XM_073924618.1;NM_001328161.1;XR_012391344.1	stt3b;stt3b;stt3b	0;0;88876
NC_133191.1	44880915	44881094	180	*	17	Promoter (1-2kb)	17	44879158	44886370	7213	1	LOC101885642	XM_005158247.6	1757	XM_073926514.1;XM_073926515.1;XM_073926516.1;XM_005158247.6;XM_021466778.3;XM_068214211.2;XM_073926517.1	LOC101885642;LOC101885642;LOC101885642;LOC101885642;ndufaf6;ndufaf6;ndufaf6	0;0;0;0;0;0;0
NC_133191.1	45018482	45018523	42	*	15	Distal Intergenic	17	44990842	45000880	10039	1	ccne2	NM_001002075.1	27640	XM_001921088.9;XM_073926494.1	si:dkey-22o22.2;si:dkey-22o22.2	0;0
NC_133191.1	46338814	46339126	313	*	29	Intron (XM_068214220.2/gramd1a, intron 14 of 18)	17	46326010	46366568	40559	2	gramd1a	XM_068214220.2	27442	XM_068214220.2;XR_012392479.1;XM_068214219.2;XR_012392478.1;XM_021466992.3;XM_068214218.2;XR_012392476.1;XR_012392477.1	gramd1a;gramd1a;gramd1a;gramd1a;gramd1a;gramd1a;gramd1a;gramd1a	0;0;0;0;0;0;0;0
NC_133191.1	46868336	46868565	230	*	29	Distal Intergenic	17	46850191	46887963	37773	2	smarcc1a	XM_003200246.7	19398	XM_003200246.7;XM_005158282.6;XM_073926581.1;XR_012392488.1	smarcc1a;smarcc1a;smarcc1a;smarcc1a	0;0;0;0
NC_133191.1	46880655	46880731	77	*	15	5' UTR	17	46850191	46887963	37773	2	smarcc1a	XM_003200246.7	7232	XM_003200246.7;XM_005158282.6;XM_073926581.1;XR_012392488.1	smarcc1a;smarcc1a;smarcc1a;smarcc1a	0;0;0;0
NC_133191.1	46941279	46941343	65	*	18	Intron (XM_021466746.3/tbx20, intron 6 of 7)	17	46935850	46950557	14708	2	tbx20	NM_131506.2	9214	XM_021466746.3;NM_131506.2	tbx20;tbx20	0;0
NC_133191.1	47152329	47152435	107	*	18	Intron (XM_021467000.3/slc4a7, intron 9 of 26)	17	47183167	47185882	2716	1	LOC141378305	XR_012392490.1	-30732	XM_021467000.3;XM_068214223.2;XM_068214227.2;XM_068214228.2;XM_073926594.1;XM_073926596.1;XM_073926598.1;XM_021466996.3;XM_021467001.3;XM_068214229.2;XM_073926587.1;XM_073926588.1;XM_073926589.1;XM_073926590.1;XM_073926591.1;XM_073926592.1;XM_073926593.1;XM_073926597.1;XM_073926599.1;XM_073926600.1;XM_073926601.1	slc4a7;slc4a7;slc4a7;slc4a7;slc4a7;slc4a7;slc4a7;slc4a7;slc4a7;slc4a7;slc4a7;slc4a7;slc4a7;slc4a7;slc4a7;slc4a7;slc4a7;slc4a7;slc4a7;slc4a7;slc4a7	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133191.1	47324619	47324655	37	*	14	Distal Intergenic	17	47323483	47330924	7442	2	hjv	XR_012391342.1	6269	NM_001045281.1;XR_012391342.1	hjv;hjv	0;0
NC_133191.1	47334842	47334909	68	*	17	Promoter (<=1kb)	17	47334832	47334913	82	1	mir92b	NR_030047.1	10	XR_012392491.1;NM_001045281.1;XR_012391342.1;NR_030047.1;NM_173225.2	LOC141378306;hjv;hjv;mir92b;thbs3a	0;0;0;0;0
NC_133191.1	48359954	48360097	144	*	24	Intron (XM_009292598.4/zfpm2a, intron 5 of 7)	17	48225178	48279039	53862	1	si:dkey-122a22.2	XR_012392505.1	134776	XM_009292598.4;XM_068213998.1;NM_001039635.1	zfpm2a;zfpm2a;zfpm2a	0;0;0
NC_133191.1	49729753	49729845	93	*	16	Distal Intergenic	17	49713369	49751614	38246	2	hpn	XM_021466731.3	21769	NM_001098187.2;XM_021466731.3	hpn;hpn	0;0
NC_133191.1	49848237	49848315	79	*	16	Distal Intergenic	17	49827496	49861693	34198	2	rgl2	NM_001115093.2	13378	XM_068214008.2;XM_005158384.5;XM_017351361.3;NM_001115093.2	rgl2;rgl2;rgl2;rgl2	0;0;0;0
NC_133191.1	49848414	49848462	49	*	15	Intron (XM_068214008.2/rgl2, intron 9 of 19)	17	49827496	49861693	34198	2	rgl2	NM_001115093.2	13231	XM_068214008.2;XM_005158384.5;XM_017351361.3;NM_001115093.2	rgl2;rgl2;rgl2;rgl2	0;0;0;0
NC_133191.1	50128438	50128627	190	*	26	Intron (XM_073924455.1/syngap1b, intron 19 of 21)	17	50129685	50161751	32067	2	LOC141378322	XR_012392535.1	33124	XR_012392535.1;XM_073924455.1;XM_073924465.1;XM_073924466.1;NM_001326467.1;XM_068213851.2;XM_073924449.1;XM_073924450.1;XM_073924452.1;XM_073924453.1;XM_073924454.1;XM_073924461.1;XM_073924462.1;XM_073924464.1;XM_073924472.1;XM_073924474.1;XM_073924475.1;XM_073924476.1;XM_073924469.1;XM_073924457.1;XM_068213846.2;XM_073924447.1;XM_068213848.2;XM_073924444.1;XR_012391298.1;XM_021466577.3;XM_068213842.2;XM_068213843.2;XM_068213844.2;XM_068213845.2;XM_068213849.2;XM_068213850.2;XM_068213852.2;XM_073924441.1;XM_073924442.1;XM_073924443.1;XM_073924445.1;XM_073924448.1;XM_073924451.1;XM_073924456.1;XM_073924458.1;XM_073924459.1;XM_073924460.1;XM_073924463.1;XM_073924470.1;XM_073924471.1;XM_073924473.1;XM_073924467.1;XM_073924468.1	LOC141378322;syngap1b;syngap1b;syngap1b;syngap1b;syngap1b;syngap1b;syngap1b;syngap1b;syngap1b;syngap1b;syngap1b;syngap1b;syngap1b;syngap1b;syngap1b;syngap1b;syngap1b;syngap1b;syngap1b;syngap1b;syngap1b;syngap1b;syngap1b;syngap1b;syngap1b;syngap1b;syngap1b;syngap1b;syngap1b;syngap1b;syngap1b;syngap1b;syngap1b;syngap1b;syngap1b;syngap1b;syngap1b;syngap1b;syngap1b;syngap1b;syngap1b;syngap1b;syngap1b;syngap1b;syngap1b;syngap1b;syngap1b;syngap1b	33124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133191.1	50392108	50392177	70	*	15	Promoter (<=1kb)	17	50391261	50399106	7846	1	rbm8a	NM_001013345.1	847	NM_001013345.1	rbm8a	0
NC_133191.1	50538178	50538324	147	*	18	Distal Intergenic	17	50581267	50667870	86604	1	sv2a	XM_691342.9	-42943	XM_073924511.1;NM_001326441.1;XR_012391313.1;XM_073924510.1;XR_012391312.1	mtmr11;mtmr11;mtmr11;mtmr11;mtmr11	0;0;0;0;0
NC_133191.1	51700613	51700701	89	*	15	Intron (XR_012392536.1/LOC141378323, intron 1 of 2)	17	51689834	51715528	25695	1	ica1	XM_073924888.1	10779	XR_012392536.1;NM_001002730.1;XM_073924889.1;XM_073924886.1;XM_073924887.1;XM_073924888.1	LOC141378323;ica1;ica1;ica1;ica1;ica1	0;0;0;0;0;0
NC_133191.1	51771458	51771538	81	*	17	Intron (XR_012392536.1/LOC141378323, intron 2 of 2)	17	51754451	51783026	28576	2	mios	NM_201333.1	11488	XR_012392536.1;NM_201333.1	LOC141378323;mios	0;0
NC_133191.1	53838454	53838557	104	*	15	Distal Intergenic	17	53769371	53811227	41857	2	LOC141378333	XR_012392562.1	-27227	NA	NA	NA
NC_133191.1	53939089	53939228	140	*	44	Distal Intergenic	17	53930796	53932250	1455	1	LOC137487986	XR_011006858.2	8293	NA	NA	NA
NC_133191.1	55604815	55604907	93	*	21	3' UTR	17	55547415	55584063	36649	1	LOC137487230	XM_073925594.1	57400	XM_009292707.5;XM_068213994.2;XM_068213996.2;NM_001423197.1;NM_001302232.1	ago3a;ago3a;ago3a;ago3a;ago3a	0;0;0;0;0
NC_133191.1	55605249	55605461	213	*	38	Intron (XM_009292707.5/ago3a, intron 18 of 18)	17	55547415	55584063	36649	1	LOC137487230	XM_073925594.1	57834	XM_009292707.5;XM_068213994.2;XM_068213996.2;NM_001423197.1;NM_001302232.1	ago3a;ago3a;ago3a;ago3a;ago3a	0;0;0;0;0
NC_133191.1	55628168	55628324	157	*	26	Intron (XM_009292707.5/ago3a, intron 8 of 18)	17	55604581	55673772	69192	2	ago3a	NM_001302232.1	45448	XM_009292707.5;XM_068213994.2;XM_068213996.2;NM_001423197.1;NM_001302232.1	ago3a;ago3a;ago3a;ago3a;ago3a	0;0;0;0;0
NC_133191.1	57716172	57716376	205	*	25	Intron (XM_009292734.4/kif13a, intron 11 of 39)	17	57657706	57776296	118591	1	kif13a	XM_073925534.1	58466	XM_009292734.4;XM_009292735.4;XM_009292736.4;XM_021467051.2;XM_068214278.1;XM_073925520.1;XM_073925521.1;XM_073925522.1;XM_073925523.1;XM_073925524.1;XM_073925525.1;XM_073925526.1;XM_073925527.1;XM_073925528.1;XM_073925529.1;XM_073925530.1;XM_073925531.1;XM_073925532.1;XM_073925533.1;XM_073925534.1	kif13a;kif13a;kif13a;kif13a;kif13a;kif13a;kif13a;kif13a;kif13a;kif13a;kif13a;kif13a;kif13a;kif13a;kif13a;kif13a;kif13a;kif13a;kif13a;kif13a	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133191.1	57724816	57725136	321	*	23	Intron (XM_009292734.4/kif13a, intron 17 of 39)	17	57779045	57798904	19860	1	rbm24b	NM_001328141.1	-53909	XM_009292734.4;XM_009292735.4;XM_009292736.4;XM_021467051.2;XM_068214278.1;XM_073925520.1;XM_073925521.1;XM_073925522.1;XM_073925523.1;XM_073925524.1;XM_073925525.1;XM_073925526.1;XM_073925527.1;XM_073925528.1;XM_073925529.1;XM_073925530.1;XM_073925531.1;XM_073925532.1;XM_073925533.1;XM_073925534.1	kif13a;kif13a;kif13a;kif13a;kif13a;kif13a;kif13a;kif13a;kif13a;kif13a;kif13a;kif13a;kif13a;kif13a;kif13a;kif13a;kif13a;kif13a;kif13a;kif13a	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133191.1	57732097	57732186	90	*	21	Intron (XM_009292734.4/kif13a, intron 23 of 39)	17	57779045	57798904	19860	1	rbm24b	NM_001328141.1	-46859	XM_009292734.4;XM_009292735.4;XM_009292736.4;XM_021467051.2;XM_068214278.1;XM_073925520.1;XM_073925521.1;XM_073925522.1;XM_073925523.1;XM_073925524.1;XM_073925525.1;XM_073925526.1;XM_073925527.1;XM_073925528.1;XM_073925529.1;XM_073925530.1;XM_073925531.1;XM_073925532.1;XM_073925533.1;XM_073925534.1	kif13a;kif13a;kif13a;kif13a;kif13a;kif13a;kif13a;kif13a;kif13a;kif13a;kif13a;kif13a;kif13a;kif13a;kif13a;kif13a;kif13a;kif13a;kif13a;kif13a	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133191.1	58030245	58030380	136	*	22	Intron (XR_012391763.1/slc6a20, intron 7 of 11)	17	58016185	58019932	3748	2	LOC141378099	XR_012391789.1	-10313	XR_012391763.1;XM_073925562.1;XM_073925561.1	slc6a20;slc6a20;slc6a20	0;0;0
NC_133191.1	58792337	58792492	156	*	36	Intron (XM_005169771.5/pabpc1a, intron 12 of 14)	17	58786429	58788502	2074	2	LOC141378101	XR_012391791.1	-3835	XR_012391791.1;XM_005169771.5;NM_001031676.1	LOC141378101;pabpc1a;pabpc1a	-3835;0;0
NC_133191.1	58902845	58902979	135	*	16	Distal Intergenic	17	58874951	58888731	13781	2	tmem222a	NM_001013316.3	-14114	XM_005169770.6;XM_068214001.2;XM_073925230.1;NM_001130606.1	wdtc1;wdtc1;wdtc1;wdtc1	0;0;0;0
NC_133191.1	59228044	59228274	231	*	38	Promoter (<=1kb)	17	59227879	59236711	8833	1	gnrhr3	NM_001177450.1	165	XM_073925163.1;XM_073925162.1;NM_001177450.1	gnrhr3;gnrhr3;gnrhr3	0;0;0
NC_133191.1	59347450	59347518	69	*	17	Promoter (<=1kb)	17	59341879	59347521	5643	2	zbtb7b	NM_200629.2	3	XM_073924722.1;XR_012391377.1;XM_073924721.1;XR_012391376.1;NM_200629.2	zbtb7b;zbtb7b;zbtb7b;zbtb7b;zbtb7b	0;0;0;0;0
NC_133191.1	59407659	59407840	182	*	32	Distal Intergenic	17	59384912	59411576	26665	2	LOC101882339	XM_073925628.1	3736	XM_073925628.1;XR_012391834.1;XM_068213868.2;NM_201289.1;XM_021466597.2	LOC101882339;LOC101882339;pklr;pklr;pklr	0;0;0;0;0
NC_133191.1	59413197	59413344	148	*	23	Promoter (1-2kb)	17	59384912	59411576	26665	2	LOC101882339	XR_012391834.1	-1621	XM_073925628.1;XR_012391834.1;XM_068213868.2;NM_201289.1;XM_021466597.2	LOC101882339;LOC101882339;pklr;pklr;pklr	0;0;0;0;0
NC_133191.1	59527877	59527945	69	*	19	5' UTR	17	59516498	59554524	38027	1	dennd4b	NM_001423202.1	11379	XM_073925380.1;NM_001423202.1	dennd4b;dennd4b	0;0
NC_133191.1	59644971	59645035	65	*	15	Intron (XM_073925656.1/pop1, intron 13 of 13)	17	59647165	59653858	6694	2	nipal2	XR_012391849.1	8823	XR_012391849.1;XM_073925661.1;XR_012391850.1;XM_073925660.1;XR_012391848.1;XM_073925659.1;XM_073925662.1;XM_073925654.1;XM_073925655.1;XM_073925656.1;XM_073925657.1	nipal2;nipal2;nipal2;nipal2;nipal2;nipal2;nipal2;pop1;pop1;pop1;pop1	8823;8833;8893;8905;8911;8912;10954;0;0;0;0
NC_133191.1	59699552	59700191	640	*	29	Intron (XM_073925670.1/vps13b, intron 9 of 28)	17	59705309	59774946	69638	1	vps13b	XM_073925669.1	-5118	XM_073925670.1;XR_012391852.1;XM_073925668.1;XM_073925663.1;XM_073925664.1;XM_073925665.1;XM_073925666.1;XM_073925667.1	vps13b;vps13b;vps13b;vps13b;vps13b;vps13b;vps13b;vps13b	0;0;0;0;0;0;0;0
NC_133180.1	712014	712085	72	*	20	Intron (XM_073951796.1/hook3, intron 12 of 24)	6	727832	1130157	402326	1	dcc	XM_073950897.1	-15747	XM_073951796.1;XM_073951797.1;XM_073951798.1;XM_073951799.1;XR_012406617.1;XR_012406618.1;XR_012406619.1	hook3;hook3;hook3;hook3;hook3;hook3;hook3	0;0;0;0;0;0;0
NC_133180.1	897851	898086	236	*	25	Intron (XM_073950897.1/dcc, intron 1 of 28)	6	860863	1130157	269295	1	dcc	XM_073950894.1	36988	XM_073950897.1;XM_073950899.1;XM_073950890.1;XM_073950891.1;XM_073950892.1;XM_073950893.1;NM_001034985.1;XM_073950895.1;XM_073950898.1;XM_073950894.1	dcc;dcc;dcc;dcc;dcc;dcc;dcc;dcc;dcc;dcc	0;0;0;0;0;0;0;0;0;0
