seqnames	start	end	width	strand	phastcons	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	gene_name	mean_tpm	z_fpkm	is_active	in_atac_peak	nearby_gene_active	nearby_gene_fin_dev	overlaps_chan_enhancer	overlaps_yuesong_cne
NC_133190.1	11382070	11382180	111	*	33	Intron (XM_005157483.6/tenm4, intron 14 of 30)	16	11225258	11689190	463933	2	tenm4	XM_005157483.6	307010	gene-tenm4	4.97866	-0.31738785779098	TRUE	1	1	0	0	1
NC_133190.1	11403723	11403849	127	*	27	Intron (XM_005157483.6/tenm4, intron 12 of 30)	16	11225258	11689190	463933	2	tenm4	XM_005157483.6	285341	gene-tenm4	4.97866	-0.31738785779098	TRUE	1	1	0	0	0
NC_133190.1	11403932	11403999	68	*	16	Intron (XM_005157483.6/tenm4, intron 12 of 30)	16	11225258	11689190	463933	2	tenm4	XM_005157483.6	285191	gene-tenm4	4.97866	-0.31738785779098	TRUE	1	1	0	0	0
NC_133190.1	14094637	14094686	50	*	15	Intron (XR_012390656.1/LOC141377785, intron 3 of 3)	16	14064006	14122222	58217	1	LOC141377785	XR_012390656.1	30631	gene-LOC141377785	0	-Inf	FALSE	0	0	0	0	0
NC_133190.1	14122893	14122923	31	*	16	Intron (XR_012390657.1/LOC141377785, intron 4 of 4)	16	14064006	14166566	102561	1	LOC141377785	XR_012390657.1	58887	gene-LOC141377785	0	-Inf	FALSE	1	0	0	0	0
NC_133190.1	18437488	18437607	120	*	25	Intron (XM_073922988.1/rab34a, intron 1 of 9)	16	18427733	18443547	15815	2	hnf1ba	NM_131880.3	5940	gene-hnf1ba	5.41413	-0.182243605053534	TRUE	1	1	0	0	0
NC_133190.1	18443551	18443608	58	*	17	Intron (XM_073922988.1/rab34a, intron 1 of 9)	16	17889942	18516311	626370	2	rab34a	XM_073922988.1	72703	gene-rab34a	16.649106	0.524569044673991	TRUE	1	1	0	0	0
NC_133190.1	18555192	18555304	113	*	24	Promoter (2-3kb)	16	18532389	18552594	20206	2	aldoca	XM_073923313.1	-2598	gene-aldoca	0.20282	-2.20594696527841	TRUE	0	1	0	0	0
NC_133190.1	18573415	18573593	179	*	19	Distal Intergenic	16	18584456	18587937	3482	2	si:ch211-259g3.4	NR_023325.1	14344	gene-si:ch211-259g3.4	4.7270035	-0.391424996197192	TRUE	0	1	0	0	0
NC_133190.1	18575104	18575295	192	*	31	Distal Intergenic	16	18584456	18587937	3482	2	si:ch211-259g3.4	NR_023325.1	12642	gene-si:ch211-259g3.4	4.7270035	-0.391424996197192	TRUE	0	1	0	0	0
NC_133190.1	18592618	18592695	78	*	15	Distal Intergenic	16	18584456	18587937	3482	2	si:ch211-259g3.4	NR_023325.1	-4681	gene-si:ch211-259g3.4	4.7270035	-0.391424996197192	TRUE	1	1	0	0	0
NC_133190.1	21598971	21599057	87	*	28	Intron (XM_073923592.1/igsf9ba, intron 13 of 14)	16	21593637	21618465	24829	2	igsf9ba	XM_073923592.1	19408	gene-igsf9ba	0.5063035	-1.68220271911017	TRUE	0	1	0	0	0
NC_133190.1	21599143	21599209	67	*	19	Intron (XM_073923592.1/igsf9ba, intron 13 of 14)	16	21593637	21618465	24829	2	igsf9ba	XM_073923592.1	19256	gene-igsf9ba	0.5063035	-1.68220271911017	TRUE	0	1	0	0	0
NC_133190.1	22584546	22584613	68	*	22	Distal Intergenic	16	22516303	22580738	64436	2	med13b	NM_001083838.2	-3808	gene-med13b	9.9335105	0.141796485550676	TRUE	0	1	0	0	0
NC_133190.1	28264643	28264683	41	*	14	Intron (XM_073923770.1/tp53i13, intron 1 of 3)	16	28048065	28780413	732349	2	tp53i13	XM_073923770.1	515730	gene-tp53i13	7.848024	0.011013540083691	TRUE	1	1	0	0	0
NC_133190.1	29796043	29796390	348	*	24	Intron (NM_200622.1/bcas3, intron 22 of 23)	16	29438774	29841087	402314	1	bcas3	NM_200622.1	357269	gene-bcas3	3.8297545	-0.447120441552833	TRUE	0	1	0	0	0
NC_133190.1	29817417	29817529	113	*	18	Intron (NM_200622.1/bcas3, intron 23 of 23)	16	29438774	29841087	402314	1	bcas3	NM_200622.1	378643	gene-bcas3	3.8297545	-0.447120441552833	TRUE	1	1	0	0	0
NC_133190.1	29976120	29976209	90	*	16	Intron (XM_021466284.3/brip1, intron 14 of 23)	16	29902460	30015375	112916	2	brip1	XM_021466284.3	39166	gene-brip1	7.0204945	-0.0544500854901641	TRUE	0	1	0	0	0
NC_133190.1	30050453	30050502	50	*	14	Distal Intergenic	16	29944809	30015375	70567	2	brip1	XM_073923343.1	-35078	gene-brip1	7.0204945	-0.0544500854901641	TRUE	0	1	0	0	0
NC_133190.1	30061162	30061264	103	*	23	Distal Intergenic	16	29944809	30015375	70567	2	brip1	XM_073923343.1	-45787	gene-brip1	7.0204945	-0.0544500854901641	TRUE	1	1	0	0	0
NC_133190.1	30561829	30562049	221	*	29	Intron (XR_012390495.1/dhrs13a.3, intron 5 of 8)	16	30458435	30591512	133078	2	dhrs13a.3	XR_012390495.1	29463	gene-dhrs13a.3	9.26547	0.100297059452288	TRUE	1	1	0	0	0
NC_133190.1	30885762	30885841	80	*	23	Intron (NM_200251.2/slc43a2a, intron 4 of 4)	16	30875397	30915272	39876	1	slc43a2a	NM_200251.2	10365	gene-slc43a2a	32.439491	0.875102012935546	TRUE	0	1	1	0	0
NC_133190.1	33097487	33097623	137	*	26	Intron (XM_005157680.6/msi2b, intron 9 of 14)	16	33019803	33416702	396900	2	msi2b	XM_005157680.6	319079	gene-msi2b	5.8238245	-0.187701911909007	TRUE	1	1	0	0	0
NC_133190.1	33177611	33177686	76	*	17	Intron (XM_005157680.6/msi2b, intron 7 of 14)	16	33019803	33416702	396900	2	msi2b	XM_005157680.6	239016	gene-msi2b	5.8238245	-0.187701911909007	TRUE	1	1	0	0	0
NC_133190.1	33240062	33240232	171	*	21	Intron (XM_005157680.6/msi2b, intron 6 of 14)	16	33019803	33416702	396900	2	msi2b	XM_005157680.6	176470	gene-msi2b	5.8238245	-0.187701911909007	TRUE	1	1	0	0	0
NC_133190.1	35493004	35493073	70	*	16	Intron (XR_012390919.1/nbeab, intron 29 of 29)	16	35307914	36078898	770985	2	nbeab	XR_012390919.1	585825	gene-nbeab	0.1670575	-2.4685237655714	TRUE	0	1	0	0	0
NC_133190.1	35751875	35751967	93	*	24	Intron (XR_012390919.1/nbeab, intron 29 of 29)	16	35307914	36078898	770985	2	nbeab	XR_012390919.1	326931	gene-nbeab	0.1670575	-2.4685237655714	TRUE	0	1	0	0	0
NC_133190.1	36736448	36736596	149	*	28	Intron (XR_012390965.1/LOC141377870, intron 1 of 3)	16	36721798	36773962	52165	1	LOC141377870	XR_012390965.1	14650	gene-LOC141377870	0.0209905	-Inf	FALSE	0	0	0	0	0
NC_133190.1	36750580	36750834	255	*	39	Intron (XR_012390965.1/LOC141377870, intron 1 of 3)	16	36721798	36773962	52165	1	LOC141377870	XR_012390965.1	28782	gene-LOC141377870	0.0209905	-Inf	FALSE	0	0	0	0	1
NC_133190.1	38319602	38319669	68	*	17	Intron (XM_073923890.1/mecom, intron 1 of 16)	16	38038641	38332185	293545	2	mecom	XM_073923890.1	12516	gene-mecom	7.581499	-0.0247721364552314	TRUE	1	1	0	0	0
NC_133190.1	38319876	38319924	49	*	16	Intron (XM_073923890.1/mecom, intron 1 of 16)	16	38038641	38332185	293545	2	mecom	XM_073923890.1	12261	gene-mecom	7.581499	-0.0247721364552314	TRUE	1	1	0	0	0
NC_133190.1	42081676	42081753	78	*	28	Intron (XM_017359211.4/robo1, intron 6 of 28)	16	41994344	42321768	327425	2	robo1	XM_017359211.4	240015	gene-robo1	7.817265	-0.00236262015449382	TRUE	0	1	0	0	0
NC_133190.1	44732622	44732820	199	*	17	Intron (XM_682606.7/epha4l, intron 2 of 16)	16	44651321	44743565	92245	2	epha4l	XM_682606.7	10745	gene-epha4l	3.9537595	-0.419500824878094	TRUE	0	1	0	0	0
NC_133191.1	752801	752894	94	*	16	Intron (XM_073925679.1/tars2, intron 1 of 8)	17	727775	1329646	601872	1	tars2	XM_073925679.1	25026	gene-tars2	10.9581875	0.20032144105713	TRUE	0	1	0	0	0
NC_133191.1	931774	931801	28	*	14	Intron (XM_073925679.1/tars2, intron 1 of 8)	17	727775	1329646	601872	1	tars2	XM_073925679.1	203999	gene-tars2	10.9581875	0.20032144105713	TRUE	0	1	0	0	0
NC_133191.1	972827	972922	96	*	21	Intron (XM_073925679.1/tars2, intron 1 of 8)	17	727775	1329646	601872	1	tars2	XM_073925679.1	245052	gene-tars2	10.9581875	0.20032144105713	TRUE	1	1	0	0	0
NC_133191.1	6740260	6740381	122	*	20	Distal Intergenic	17	6637293	6724049	86757	2	mboat1	XM_073925274.1	-16211	gene-mboat1	20.268433	0.615739790230365	TRUE	1	1	0	0	0
NC_133191.1	6951337	6951437	101	*	15	Distal Intergenic	17	6924411	6939583	15173	1	sall3a	XM_073925776.1	26926	gene-sall3a	1.46499	-1.02746625814001	TRUE	0	1	0	0	0
NC_133191.1	11439597	11439643	47	*	14	Intron (XM_002664811.8/cicb, intron 2 of 20)	17	11416439	11484944	68506	1	cicb	XM_002664811.8	23158	gene-cicb	6.115745	-0.170434758831877	TRUE	0	1	0	0	0
NC_133191.1	14113788	14113848	61	*	15	Intron (XM_003200152.7/ttyh1, intron 2 of 14)	17	14073234	14135377	62144	2	ttyh1	XM_003200152.7	21529	gene-ttyh1	1.571718	-0.962624088198244	TRUE	0	1	0	0	0
NC_133191.1	17506312	17506404	93	*	20	Intron (XM_001919486.8/fam131bb, intron 1 of 7)	17	17469348	17549050	79703	1	fam131bb	XM_001919486.8	36964	gene-fam131bb	0.4581695	-1.81272225814432	TRUE	0	1	0	0	0
NC_133191.1	20836932	20837006	75	*	17	Distal Intergenic	17	20844057	20849694	5638	2	LOC141378078	XR_012391695.1	12688	gene-LOC141378078	0	-Inf	FALSE	0	0	0	0	0
NC_133191.1	29861584	29861641	58	*	16	Intron (XM_683887.11/rad54b, intron 3 of 14)	17	29855138	29880770	25633	1	rad54b	XM_683887.11	6446	gene-rad54b	5.30904	-0.227495890022814	TRUE	1	1	0	0	1
NC_133191.1	30603176	30603233	58	*	15	Intron (XM_073924560.1/invs, intron 8 of 12)	17	30565567	30608878	43312	1	invs	XM_073924560.1	37609	gene-invs	2.316761	-0.72069070962498	TRUE	0	1	0	0	0
NC_133191.1	32135424	32135476	53	*	15	Intron (XM_073925008.1/gon4lb, intron 14 of 30)	17	32122756	32152831	30076	1	gon4lb	XM_073925008.1	12668	gene-gon4lb	9.8608185	0.116889930546099	TRUE	0	1	0	0	0
NC_133191.1	35764350	35764432	83	*	19	Intron (XM_073926255.1/LOC137487924, intron 10 of 10)	17	35479582	35775562	295981	1	LOC137487924	XM_073926255.1	284768	gene-LOC137487924	0.0725245	-2.85751064134016	TRUE	1	1	0	0	0
NC_133191.1	35954572	35954694	123	*	37	Distal Intergenic	17	35957902	35964393	6492	1	prdm13	NM_001326454.1	-3208	gene-prdm13	2.462606	-0.698145332111351	TRUE	1	1	0	0	1
NC_133191.1	36683681	36683732	52	*	14	Intron (XR_012392236.1/LOC141378231, intron 1 of 2)	17	36613709	36844014	230306	1	LOC141378231	XR_012392236.1	69972	gene-LOC141378231	0	-Inf	FALSE	0	0	0	0	0
NC_133191.1	46764080	46764165	86	*	17	Intron (XM_073926571.1/cspg5a, intron 4 of 5)	17	46748332	46815701	67370	2	cspg5a	XM_073926571.1	51536	gene-cspg5a	22.4884525	0.649859391593828	TRUE	1	1	0	0	0
NC_133191.1	46941280	46941343	64	*	19	Intron (XM_021466746.3/tbx20, intron 6 of 7)	17	46933348	46950584	17237	2	tbx20	XM_021466746.3	9241	gene-tbx20	2.13127	-0.779085671429628	TRUE	1	1	0	0	0
NC_133191.1	48289678	48289774	97	*	22	Intron (XM_009292598.4/zfpm2a, intron 5 of 7)	17	48278184	48587357	309174	2	zfpm2a	XM_009292598.4	297583	gene-zfpm2a	0.1240365	-2.53714301670794	TRUE	0	1	0	0	0
NC_133191.1	48359955	48360097	143	*	25	Intron (XM_009292598.4/zfpm2a, intron 5 of 7)	17	48278184	48587357	309174	2	zfpm2a	XM_009292598.4	227260	gene-zfpm2a	0.1240365	-2.53714301670794	TRUE	1	1	0	0	0
NC_133191.1	48395460	48395499	40	*	17	Intron (XM_009292598.4/zfpm2a, intron 4 of 7)	17	48278184	48587357	309174	2	zfpm2a	XM_009292598.4	191858	gene-zfpm2a	0.1240365	-2.53714301670794	TRUE	1	1	0	0	1
NC_133191.1	53970755	53970827	73	*	15	Distal Intergenic	17	53979395	53983788	4394	1	LOC137487987	XR_012392556.1	-8568	gene-LOC137487987	0.111066	-3.23721289574501	FALSE	0	0	0	0	0
NC_133192.1	1295867	1295954	88	*	16	Intron (XM_073927954.1/LOC100148950, intron 16 of 20)	18	1166600	1337198	170599	1	LOC100148950	XM_073927954.1	129267	gene-LOC100148950	1.3356005	-1.01845212946975	TRUE	1	1	0	0	0
NC_133192.1	10405734	10405798	65	*	15	Intron (XM_001919913.8/akap6, intron 12 of 14)	18	10140572	10419790	279219	1	akap6	XM_001919913.8	265162	gene-akap6	4.292866	-0.377994807264023	TRUE	0	1	0	0	0
NC_133192.1	10722628	10722732	105	*	20	Intron (XM_009292848.5/npas3, intron 3 of 11)	18	10467054	11076017	608964	1	npas3	XM_009292848.5	255574	gene-npas3	0.14664	-2.45175433147931	TRUE	0	1	0	0	0
NC_133192.1	10832767	10832838	72	*	15	Intron (XM_009292848.5/npas3, intron 4 of 11)	18	10467054	11076017	608964	1	npas3	XM_009292848.5	365713	gene-npas3	0.14664	-2.45175433147931	TRUE	1	1	0	0	0
NC_133192.1	11647333	11647440	108	*	15	Intron (NM_001305467.1/mipol1, intron 2 of 13)	18	11517900	11691129	173230	2	mipol1	NM_001305467.1	43689	gene-mipol1	5.414594	-0.241865197106166	TRUE	0	1	0	0	0
NC_133192.1	18177353	18177416	64	*	20	Intron (XM_021467203.3/nrxn3a, intron 6 of 6)	18	18168827	18398007	229181	2	nrxn3a	XM_021467203.3	220591	gene-nrxn3a	0.655741	-1.48501333932261	TRUE	0	1	0	0	0
NC_133192.1	18189532	18189573	42	*	15	Intron (XM_021467203.3/nrxn3a, intron 6 of 6)	18	18168827	18398007	229181	2	nrxn3a	XM_021467203.3	208434	gene-nrxn3a	0.655741	-1.48501333932261	TRUE	0	1	0	0	0
NC_133192.1	18641177	18641385	209	*	28	Intron (XM_021467198.3/nrxn3a, intron 5 of 22)	18	18168906	18715777	546872	2	nrxn3a	XM_021467198.3	74392	gene-nrxn3a	0.655741	-1.48501333932261	TRUE	1	1	0	0	0
NC_133192.1	19425993	19426060	68	*	14	Intron (XM_073926840.1/bcl11ba, intron 2 of 2)	18	19419944	19454461	34518	2	LOC141378546	XR_012393317.1	28401	gene-LOC141378546	0	-Inf	FALSE	1	0	0	0	0
NC_133192.1	19749678	19749749	72	*	21	Distal Intergenic	18	19805646	19808704	3059	2	LOC141378547	XR_012393318.1	58955	gene-LOC141378547	0.006112	-3.92340463795851	FALSE	1	0	0	0	0
NC_133192.1	19760483	19760535	53	*	15	Distal Intergenic	18	19805646	19808704	3059	2	LOC141378547	XR_012393318.1	48169	gene-LOC141378547	0.006112	-3.92340463795851	FALSE	1	0	0	0	0
NC_133192.1	23037702	23037786	85	*	16	Intron (XM_073927081.1/ikzf5, intron 2 of 7)	18	22965464	23226274	260811	1	ikzf5	XM_073927081.1	72238	gene-ikzf5	7.341512	-0.0507815165884381	TRUE	0	1	0	0	0
NC_133192.1	23082769	23082809	41	*	14	Intron (XM_073927081.1/ikzf5, intron 4 of 7)	18	22965464	23226274	260811	1	ikzf5	XM_073927081.1	117305	gene-ikzf5	7.341512	-0.0507815165884381	TRUE	0	1	0	0	0
NC_133192.1	25508964	25509030	67	*	16	Intron (XR_012393389.1/ehbp1, intron 5 of 14)	18	25459238	25570688	111451	1	ehbp1	XR_012393389.1	49726	gene-ehbp1	9.068843	0.0826571706798103	TRUE	1	1	0	0	0
NC_133192.1	25592070	25592190	121	*	17	Intron (XM_001919697.9/ehbp1, intron 17 of 25)	18	25459238	25655445	196208	1	ehbp1	XM_001919697.9	132832	gene-ehbp1	9.068843	0.0826571706798103	TRUE	0	1	0	0	0
NC_133192.1	30363883	30364020	138	*	26	Intron (XM_073928619.1/prkd1, intron 2 of 19)	18	30345838	30470007	124170	1	prkd1	XM_073928619.1	18045	gene-prkd1	0.483245	-1.67953953029803	TRUE	0	1	0	0	0
NC_133192.1	30509320	30509551	232	*	43	Intron (XR_012393446.1/si:dkey-28g23.3, intron 2 of 4)	18	30326634	30525601	198968	2	si:dkey-28g23.3	XR_012393446.1	16050	gene-si:dkey-28g23.3	0.038383	-3.29212671400909	FALSE	1	0	0	0	0
NC_133192.1	31257164	31257265	102	*	22	Intron (XM_005158771.6/esrrga, intron 6 of 7)	18	31244246	31351551	107306	2	esrrga	XM_005158771.6	94286	gene-esrrga	2.32809	-0.781665076172484	TRUE	0	1	0	0	0
NC_133192.1	31321055	31321131	77	*	16	Intron (XM_005158771.6/esrrga, intron 4 of 7)	18	31244246	31351551	107306	2	esrrga	XM_005158771.6	30420	gene-esrrga	2.32809	-0.781665076172484	TRUE	0	1	0	0	0
NC_133192.1	31332974	31333104	131	*	26	Intron (XM_005158771.6/esrrga, intron 2 of 7)	18	31244246	31351551	107306	2	esrrga	XM_005158771.6	18447	gene-esrrga	2.32809	-0.781665076172484	TRUE	0	1	0	0	0
NC_133192.1	31340892	31341065	174	*	40	Intron (XM_005158771.6/esrrga, intron 2 of 7)	18	31244246	31351551	107306	2	esrrga	XM_005158771.6	10486	gene-esrrga	2.32809	-0.781665076172484	TRUE	1	1	0	0	0
NC_133192.1	31433455	31433608	154	*	30	Intron (XM_073927118.1/esrrga, intron 1 of 8)	18	31244246	31495085	250840	2	esrrga	XM_073927118.1	61477	gene-esrrga	2.32809	-0.781665076172484	TRUE	0	1	0	0	0
NC_133192.1	31533652	31533825	174	*	24	Distal Intergenic	18	31542639	31550192	7554	1	LOC103910029	XR_012393118.1	-8814	gene-LOC103910029	0.1832825	-2.41559029213349	TRUE	0	1	0	0	0
NC_133192.1	31649906	31649973	68	*	21	Distal Intergenic	18	31657919	31722243	64325	1	spata17	NM_001142264.1	-7946	gene-spata17	0.7874675	-1.52027783139899	TRUE	0	1	0	0	0
NC_133192.1	31794415	31794725	311	*	39	Distal Intergenic	18	31816921	31862364	45444	1	greb1	XM_005158817.6	-22196	gene-greb1	32.6376575	0.879463168462748	TRUE	0	1	0	0	0
NC_133192.1	32732514	32732628	115	*	34	Distal Intergenic	18	32748832	32752145	3314	1	LOC141378607	XR_012393482.1	-16204	gene-LOC141378607	0.006803	-Inf	FALSE	0	0	0	0	0
NC_133192.1	34591770	34591923	154	*	17	Intron (XR_012393500.1/LOC137488119, intron 2 of 2)	18	34485694	34662476	176783	1	LOC137488119	XR_012393500.1	106076	gene-LOC137488119	0.0359	-Inf	FALSE	0	0	0	0	0
NC_133192.1	35712115	35712168	54	*	15	Intron (XM_017351644.4/gphna, intron 1 of 26)	18	35706771	35892793	186023	1	gphna	XM_017351644.4	5344	gene-gphna	5.097674	-0.24245277087603	TRUE	0	1	0	0	0
NC_133192.1	36259750	36259831	82	*	17	Distal Intergenic	18	36349904	36401695	51792	1	LOC137488125	XR_012393044.1	-90073	gene-LOC137488125	0.28881	-1.88252339305827	TRUE	1	1	0	0	0
NC_133192.1	36344892	36344984	93	*	17	Distal Intergenic	18	36349904	36401695	51792	1	LOC137488125	XR_012393044.1	-4920	gene-LOC137488125	0.28881	-1.88252339305827	TRUE	0	1	0	0	0
NC_133192.1	37732308	37732374	67	*	15	Distal Intergenic	18	37784470	37785973	1504	1	LOC141378425	XR_012393043.1	-52096	gene-LOC141378425	1.3895125	-0.60479464470998	TRUE	0	1	0	0	0
NC_133192.1	44786940	44786996	57	*	16	Promoter (2-3kb)	18	44789149	44791347	2199	1	insm1b	NM_199658.1	-2153	gene-insm1b	13.831701	0.359453315701757	TRUE	1	1	0	0	0
NC_133192.1	45198523	45198617	95	*	16	Distal Intergenic	18	44916050	45125353	209304	2	ralgapa2	XR_012393092.1	-73170	gene-ralgapa2	2.818534	-0.645620523222371	TRUE	1	1	0	0	0
NC_133192.1	45210748	45210987	240	*	42	Distal Intergenic	18	44916050	45125353	209304	2	ralgapa2	XR_012393092.1	-85395	gene-ralgapa2	2.818534	-0.645620523222371	TRUE	1	1	0	0	0
NC_133192.1	45257818	45257869	52	*	21	Intron (XR_012393094.1/LOC141378448, intron 2 of 2)	18	45219647	45319495	99849	2	LOC141378448	XR_012393094.1	61626	gene-LOC141378448	0	-Inf	FALSE	1	0	0	0	0
NC_133192.1	45277978	45278189	212	*	43	Intron (XR_012393094.1/LOC141378448, intron 2 of 2)	18	45219647	45319495	99849	2	LOC141378448	XR_012393094.1	41306	gene-LOC141378448	0	-Inf	FALSE	1	0	0	0	1
NC_133192.1	45279677	45279773	97	*	26	Intron (XR_012393094.1/LOC141378448, intron 2 of 2)	18	45219647	45319495	99849	2	LOC141378448	XR_012393094.1	39722	gene-LOC141378448	0	-Inf	FALSE	0	0	0	0	0
NC_133192.1	45285001	45285065	65	*	19	Intron (XR_012393094.1/LOC141378448, intron 2 of 2)	18	45219647	45319495	99849	2	LOC141378448	XR_012393094.1	34430	gene-LOC141378448	0	-Inf	FALSE	1	0	0	0	1
NC_133192.1	58222125	58222268	144	*	17	Intron (XM_073927702.1/ift43, intron 5 of 8)	18	58197486	58231258	33773	1	ift43	XM_073927702.1	24639	gene-ift43	1.8189605	-0.881657033274143	TRUE	1	1	0	0	0
NC_133192.1	58449241	58449326	86	*	23	Intron (XM_073927168.1/esrrb, intron 2 of 6)	18	58402929	58512009	109081	1	esrrb	XM_073927168.1	46312	gene-esrrb	1.386331	-1.03050103107085	TRUE	0	1	0	0	1
NC_133192.1	58584239	58584433	195	*	27	Distal Intergenic	18	58584877	58593808	8932	2	LOC141378392	XR_012392954.1	9375	gene-LOC141378392	0	-Inf	FALSE	1	0	0	0	0
NC_133192.1	58658202	58658281	80	*	22	Intron (NM_201487.1/dlst, intron 10 of 14)	18	58643355	58670364	27010	1	dlst	NM_201487.1	14847	gene-dlst	76.78201	1.41389409417179	TRUE	0	1	0	0	1
NC_133192.1	58867969	58868074	106	*	19	Distal Intergenic	18	58893209	58939352	46144	1	LOC141378400	XR_012392965.1	-25135	gene-LOC141378400	0.5619795	-1.51745648791264	TRUE	0	1	0	0	0
NC_133192.1	58906052	58906121	70	*	24	Intron (XR_012392965.1/LOC141378400, intron 1 of 3)	18	58893209	58939352	46144	1	LOC141378400	XR_012392965.1	12843	gene-LOC141378400	0.5619795	-1.51745648791264	TRUE	0	1	0	0	0
NC_133192.1	58955330	58955364	35	*	16	Promoter (<=1kb)	18	58955797	59056936	101140	1	meis2a	XM_073926911.1	-433	gene-meis2a	37.971354	1.00454892922219	TRUE	1	1	0	0	0
NC_133192.1	59045104	59045192	89	*	19	Intron (XM_073926911.1/meis2a, intron 9 of 11)	18	58955797	59056936	101140	1	meis2a	XM_073926911.1	89307	gene-meis2a	37.971354	1.00454892922219	TRUE	1	1	0	0	0
NC_133193.1	1499598	1499756	159	*	39	Distal Intergenic	19	1501882	1513631	11750	2	parp6a	NM_001002537.1	13875	gene-parp6a	0.328724	-2.0127985121379	TRUE	1	1	0	0	0
NC_133193.1	2448092	2448162	71	*	17	Intron (XM_073930133.1/LOC101886077, intron 14 of 14)	19	2429784	2615692	185909	2	LOC101886077	XM_073930133.1	167530	gene-LOC101886077	0.1631965	-2.65495902923333	TRUE	1	1	0	0	0
NC_133193.1	2813405	2813498	94	*	24	Promoter (<=1kb)	19	2756630	2812946	56317	2	wtip	NM_001123278.2	-459	gene-wtip	4.3679715	-0.424743563079902	TRUE	1	1	0	0	1
NC_133193.1	3273359	3273462	104	*	38	Distal Intergenic	19	3122645	3161920	39276	1	rab27a	XR_012393782.1	150714	gene-rab27a	11.3394145	0.162527477283576	TRUE	0	1	0	0	1
NC_133193.1	7159129	7159235	107	*	20	Distal Intergenic	19	7184207	7190260	6054	1	LOC141378803	XR_012394273.1	-24972	gene-LOC141378803	0	-Inf	FALSE	0	0	0	0	0
NC_133193.1	12527731	12527799	69	*	16	Intron (XM_073929885.1/tspan9a, intron 3 of 9)	19	12354045	12746392	392348	2	tspan9a	XM_073929885.1	218593	gene-tspan9a	3.1060705	-0.595122726577831	TRUE	1	1	0	0	0
NC_133193.1	16691117	16691147	31	*	14	Intron (XM_068214746.1/rfx4, intron 17 of 17)	19	16686431	16727973	41543	2	rfx4	XM_068214746.1	36826	gene-rfx4	19.714522	0.581352759329543	TRUE	0	1	0	0	0
NC_133193.1	17020057	17020136	80	*	15	Promoter (2-3kb)	19	17022985	17045528	22544	1	nr1h4	XM_073929026.1	-2849	gene-nr1h4	0.101866	-2.58316782472657	TRUE	1	1	0	0	0
NC_133193.1	18779389	18779444	56	*	19	Intron (NM_001039460.2/zfpm1, intron 1 of 8)	19	18655485	18784029	128545	2	zfpm1	NM_001039460.2	4585	gene-zfpm1	2.6673525	-0.681028385574643	TRUE	1	1	0	0	0
NC_133193.1	18938511	18938579	69	*	19	Intron (XM_009293522.4/nup93, intron 3 of 21)	19	18915956	18962410	46455	1	nup93	XM_009293522.4	22555	gene-nup93	71.189191	1.36410431493472	TRUE	1	1	0	0	0
NC_133193.1	19241769	19241857	89	*	26	Intron (XM_073929373.1/znf423, intron 5 of 7)	19	19161354	19271193	109840	1	znf423	XM_073929373.1	80415	gene-znf423	14.369633	0.372154026606644	TRUE	1	1	0	0	0
NC_133193.1	19241951	19242003	53	*	22	Intron (XM_073929373.1/znf423, intron 5 of 7)	19	19161354	19271193	109840	1	znf423	XM_073929373.1	80597	gene-znf423	14.369633	0.372154026606644	TRUE	1	1	0	0	0
NC_133193.1	19264003	19264130	128	*	20	Intron (XM_073929373.1/znf423, intron 5 of 7)	19	19161354	19271193	109840	1	znf423	XM_073929373.1	102649	gene-znf423	14.369633	0.372154026606644	TRUE	0	1	0	0	0
NC_133193.1	19293647	19293745	99	*	16	Intron (XM_073929352.1/znf423, intron 8 of 10)	19	19161354	19380235	218882	1	znf423	XM_073929352.1	132293	gene-znf423	14.369633	0.372154026606644	TRUE	1	1	0	0	0
NC_133193.1	19298718	19298884	167	*	25	Intron (XM_073929352.1/znf423, intron 8 of 10)	19	19161354	19380235	218882	1	znf423	XM_073929352.1	137364	gene-znf423	14.369633	0.372154026606644	TRUE	0	1	0	0	0
NC_133193.1	19405255	19405329	75	*	15	Intron (XM_005159087.6/si:ch211-212o1.2, intron 2 of 6)	19	19385859	19445931	60073	1	si:ch211-212o1.2	XM_005159087.6	19396	gene-si:ch211-212o1.2	5.238427	-0.255352286417026	TRUE	0	1	0	0	0
NC_133193.1	21255656	21255759	104	*	19	Intron (XM_005159133.6/iqch, intron 16 of 20)	19	21207697	21270309	62613	1	iqch	XM_005159133.6	47959	gene-iqch	0.3108095	-1.96917898058033	TRUE	0	1	0	0	0
NC_133193.1	21293683	21293796	114	*	15	Promoter (<=1kb)	19	21292982	21370107	77126	1	skor1b	XM_068214813.2	701	gene-skor1b	1.6129105	-0.956113606359047	TRUE	0	1	0	0	0
NC_133193.1	21625606	21625733	128	*	38	Intron (XM_073928833.1/tle3a, intron 5 of 20)	19	21614464	21646065	31602	1	tle3a	XM_073928833.1	11142	gene-tle3a	37.9729915	0.962381676983521	TRUE	1	1	0	0	0
NC_133193.1	21661335	21661542	208	*	46	Distal Intergenic	19	21704814	21766600	61787	1	LOC141378822	XR_012394307.1	-43272	gene-LOC141378822	0	-Inf	FALSE	1	0	0	0	0
