seqnames	start	end	width	strand	phastcons	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	gene_name	mean_tpm	z_fpkm	is_active
NC_133189.1	54963304	54963369	66	*	27	Promoter (<=1kb)	15	54960376	54963344	2969	2	lrrtm2	NM_001351692.1	0	gene-lrrtm2	0.7411935	-1.46965451770741	TRUE
NC_133190.1	350583	350620	38	*	21	Promoter (<=1kb)	16	294712	350391	55680	2	elna	NM_001080063.2	-192	gene-elna	0.1919585	-2.15137245256602	TRUE
NC_133190.1	441795	441894	100	*	15	Promoter (<=1kb)	16	436489	442148	5660	2	psph	NM_001033099.1	254	gene-psph	80.5683625	1.44167532911593	TRUE
NC_133190.1	1806266	1806336	71	*	27	Promoter (<=1kb)	16	1806200	1833398	27199	1	cul3b	NM_001190485.1	66	gene-cul3b	17.929959	0.514773371523238	TRUE
NC_133190.1	2721212	2721283	72	*	15	Promoter (<=1kb)	16	2721270	2722171	902	1	LOC100333734	XM_005169680.6	0	gene-LOC100333734	3.0306975	-0.523148860159153	TRUE
NC_133190.1	6523892	6523958	67	*	14	5' UTR	16	6409883	6947332	537450	2	atm	XR_012391237.1	423374	gene-atm	2.3262775	-0.768363732369851	TRUE
NC_133190.1	11382070	11382180	111	*	33	Intron (XM_005157483.6/tenm4, intron 14 of 30)	16	11225258	11689190	463933	2	tenm4	XM_005157483.6	307010	gene-tenm4	4.97866	-0.31738785779098	TRUE
NC_133190.1	11403723	11403849	127	*	27	Intron (XM_005157483.6/tenm4, intron 12 of 30)	16	11225258	11689190	463933	2	tenm4	XM_005157483.6	285341	gene-tenm4	4.97866	-0.31738785779098	TRUE
NC_133190.1	11403932	11403999	68	*	16	Intron (XM_005157483.6/tenm4, intron 12 of 30)	16	11225258	11689190	463933	2	tenm4	XM_005157483.6	285191	gene-tenm4	4.97866	-0.31738785779098	TRUE
NC_133190.1	16415158	16415496	339	*	39	5' UTR	16	16405903	16450935	45033	1	si:ch211-11n16.2	XM_073923421.1	9255	gene-si:ch211-11n16.2	3.1080765	-0.55319486944929	TRUE
NC_133190.1	18437488	18437607	120	*	25	Intron (XM_073922988.1/rab34a, intron 1 of 9)	16	18427733	18443547	15815	2	hnf1ba	NM_131880.3	5940	gene-hnf1ba	5.41413	-0.182243605053534	TRUE
NC_133190.1	18443551	18443608	58	*	17	Intron (XM_073922988.1/rab34a, intron 1 of 9)	16	17889942	18516311	626370	2	rab34a	XM_073922988.1	72703	gene-rab34a	16.649106	0.524569044673991	TRUE
NC_133190.1	18507166	18507364	199	*	26	5' UTR	16	17889942	18516311	626370	2	rab34a	XM_073922988.1	8947	gene-rab34a	16.649106	0.524569044673991	TRUE
NC_133190.1	18592618	18592695	78	*	15	Distal Intergenic	16	18584456	18587937	3482	2	si:ch211-259g3.4	NR_023325.1	-4681	gene-si:ch211-259g3.4	4.7270035	-0.391424996197192	TRUE
NC_133190.1	19839811	19839869	59	*	17	Promoter (<=1kb)	16	19838968	19856236	17269	1	rps6kb1b	NM_213076.1	843	gene-rps6kb1b	52.1319255	1.17256518292549	TRUE
NC_133190.1	26111735	26111872	138	*	40	Promoter (1-2kb)	16	26110531	26113781	3251	2	ckmb	XM_005157593.2	1909	gene-ckmb	1071.997749	2.97419447348232	TRUE
NC_133190.1	27989059	27989147	89	*	15	Promoter (<=1kb)	16	27975224	27989511	14288	2	hif1al	XM_005157572.5	364	gene-hif1al	127.6857035	1.71111131192454	TRUE
NC_133190.1	28264643	28264683	41	*	14	Intron (XM_073923770.1/tp53i13, intron 1 of 3)	16	28048065	28780413	732349	2	tp53i13	XM_073923770.1	515730	gene-tp53i13	7.848024	0.011013540083691	TRUE
NC_133190.1	29817417	29817529	113	*	18	Intron (NM_200622.1/bcas3, intron 23 of 23)	16	29438774	29841087	402314	1	bcas3	NM_200622.1	378643	gene-bcas3	3.8297545	-0.447120441552833	TRUE
NC_133190.1	30061162	30061264	103	*	23	Distal Intergenic	16	29944809	30015375	70567	2	brip1	XM_073923343.1	-45787	gene-brip1	7.0204945	-0.0544500854901641	TRUE
NC_133190.1	30203759	30203813	55	*	18	Promoter (<=1kb)	16	30195711	30203765	8055	2	lhx1a	XM_068213457.2	0	gene-lhx1a	2.9022605	-0.600195493824579	TRUE
NC_133190.1	30561829	30562049	221	*	29	Intron (XR_012390495.1/dhrs13a.3, intron 5 of 8)	16	30458435	30591512	133078	2	dhrs13a.3	XR_012390495.1	29463	gene-dhrs13a.3	9.26547	0.100297059452288	TRUE
NC_133190.1	31272726	31272892	167	*	47	3' UTR	16	31193403	31273876	80474	1	nova2	NM_001309524.1	79323	gene-nova2	39.780567	0.984146693212837	TRUE
NC_133190.1	31389544	31389710	167	*	27	3' UTR	16	31389134	31404974	15841	2	eml2	XM_005157653.6	15264	gene-eml2	7.817301	-0.0412108242540921	TRUE
NC_133190.1	32721530	32721950	421	*	24	Promoter (<=1kb)	16	32614801	32721919	107119	2	LOC141377866	XR_012390911.1	0	gene-LOC141377866	0.150712	-2.16122285241434	TRUE
NC_133190.1	33097487	33097623	137	*	26	Intron (XM_005157680.6/msi2b, intron 9 of 14)	16	33019803	33416702	396900	2	msi2b	XM_005157680.6	319079	gene-msi2b	5.8238245	-0.187701911909007	TRUE
NC_133190.1	33177611	33177686	76	*	17	Intron (XM_005157680.6/msi2b, intron 7 of 14)	16	33019803	33416702	396900	2	msi2b	XM_005157680.6	239016	gene-msi2b	5.8238245	-0.187701911909007	TRUE
NC_133190.1	33240062	33240232	171	*	21	Intron (XM_005157680.6/msi2b, intron 6 of 14)	16	33019803	33416702	396900	2	msi2b	XM_005157680.6	176470	gene-msi2b	5.8238245	-0.187701911909007	TRUE
NC_133190.1	35209169	35209479	311	*	31	Promoter (<=1kb)	16	35049948	35209775	159828	2	frem2b	XM_005157636.6	296	gene-frem2b	3.424085	-0.5321611170239	TRUE
NC_133190.1	37553631	37553711	81	*	17	Promoter (<=1kb)	16	37528615	37554635	26021	2	dhx16	XM_068213477.2	924	gene-dhx16	20.846588	0.627599823656008	TRUE
NC_133190.1	38319602	38319669	68	*	17	Intron (XM_073923890.1/mecom, intron 1 of 16)	16	38038641	38332185	293545	2	mecom	XM_073923890.1	12516	gene-mecom	7.581499	-0.0247721364552314	TRUE
NC_133190.1	38319876	38319924	49	*	16	Intron (XM_073923890.1/mecom, intron 1 of 16)	16	38038641	38332185	293545	2	mecom	XM_073923890.1	12261	gene-mecom	7.581499	-0.0247721364552314	TRUE
NC_133190.1	40250926	40250983	58	*	18	Promoter (<=1kb)	16	40164370	40250999	86630	2	kmt2bb	XM_002664671.7	16	gene-kmt2bb	6.1586385	-0.188620637829212	TRUE
NC_133190.1	46187138	46187231	94	*	16	5' UTR	16	46101760	46237732	135973	1	actn4	XM_021481336.3	85378	gene-actn4	101.8775595	1.59743722955589	TRUE
NC_133190.1	51591033	51591353	321	*	26	Promoter (<=1kb)	16	51590066	51592365	2300	1	gmfg	NM_001040047.1	967	gene-gmfg	1.24185	-1.38532163856077	TRUE
NC_133191.1	972827	972922	96	*	21	Intron (XM_073925679.1/tars2, intron 1 of 8)	17	727775	1329646	601872	1	tars2	XM_073925679.1	245052	gene-tars2	10.9581875	0.20032144105713	TRUE
NC_133191.1	6740260	6740381	122	*	20	Distal Intergenic	17	6637293	6724049	86757	2	mboat1	XM_073925274.1	-16211	gene-mboat1	20.268433	0.615739790230365	TRUE
NC_133191.1	8735477	8735666	190	*	36	Promoter (<=1kb)	17	8704578	8735531	30954	2	grb10b	XM_073925817.1	0	gene-grb10b	1.948879	-0.90841271467052	TRUE
NC_133191.1	13104222	13104286	65	*	21	5' UTR	17	13095241	13121545	26305	1	epn1a	NM_001328116.1	8981	gene-epn1a	22.366711	0.680588164138468	TRUE
NC_133191.1	14592097	14592183	87	*	17	Promoter (<=1kb)	17	14574761	14592188	17428	2	rnf115a	NM_001080073.1	5	gene-rnf115a	18.641327	0.572997502540076	TRUE
NC_133191.1	20886866	20887005	140	*	17	Promoter (<=1kb)	17	20880230	20887464	7235	2	LOC141378076	XR_012391692.1	459	gene-LOC141378076	0.372946	-1.97476424307393	TRUE
NC_133191.1	20887213	20887587	375	*	35	Promoter (<=1kb)	17	20880230	20887464	7235	2	LOC141378076	XR_012391692.1	0	gene-LOC141378076	0.372946	-1.97476424307393	TRUE
NC_133191.1	24893035	24893190	156	*	36	Promoter (2-3kb)	17	24891033	24973532	82500	1	kcnn3	XM_073925517.1	2002	gene-kcnn3	3.2282585	-0.524056687077634	TRUE
NC_133191.1	29861584	29861641	58	*	16	Intron (XM_683887.11/rad54b, intron 3 of 14)	17	29855138	29880770	25633	1	rad54b	XM_683887.11	6446	gene-rad54b	5.30904	-0.227495890022814	TRUE
NC_133191.1	34997704	34997772	69	*	23	Promoter (2-3kb)	17	34995146	35006003	10858	1	wnt4b	NM_131500.2	2558	gene-wnt4b	1.386441	-0.996765908635607	TRUE
NC_133191.1	35764350	35764432	83	*	19	Intron (XM_073926255.1/LOC137487924, intron 10 of 10)	17	35479582	35775562	295981	1	LOC137487924	XM_073926255.1	284768	gene-LOC137487924	0.0725245	-2.85751064134016	TRUE
NC_133191.1	35954572	35954694	123	*	37	Distal Intergenic	17	35957902	35964393	6492	1	prdm13	NM_001326454.1	-3208	gene-prdm13	2.462606	-0.698145332111351	TRUE
NC_133191.1	46764080	46764165	86	*	17	Intron (XM_073926571.1/cspg5a, intron 4 of 5)	17	46748332	46815701	67370	2	cspg5a	XM_073926571.1	51536	gene-cspg5a	22.4884525	0.649859391593828	TRUE
NC_133191.1	46941280	46941343	64	*	19	Intron (XM_021466746.3/tbx20, intron 6 of 7)	17	46933348	46950584	17237	2	tbx20	XM_021466746.3	9241	gene-tbx20	2.13127	-0.779085671429628	TRUE
NC_133191.1	48359955	48360097	143	*	25	Intron (XM_009292598.4/zfpm2a, intron 5 of 7)	17	48278184	48587357	309174	2	zfpm2a	XM_009292598.4	227260	gene-zfpm2a	0.1240365	-2.53714301670794	TRUE
NC_133191.1	48395460	48395499	40	*	17	Intron (XM_009292598.4/zfpm2a, intron 4 of 7)	17	48278184	48587357	309174	2	zfpm2a	XM_009292598.4	191858	gene-zfpm2a	0.1240365	-2.53714301670794	TRUE
NC_133191.1	48587088	48587134	47	*	16	Promoter (<=1kb)	17	48278184	48587357	309174	2	zfpm2a	XM_009292598.4	223	gene-zfpm2a	0.1240365	-2.53714301670794	TRUE
NC_133191.1	50430450	50430548	99	*	35	5' UTR	17	50399969	50452556	52588	1	otud7b	XM_005158386.6	30481	gene-otud7b	4.037283	-0.377764607247677	TRUE
NC_133191.1	54632506	54632592	87	*	31	3' UTR	17	54570181	54633075	62895	1	ube2e2	NM_001003494.1	62325	gene-ube2e2	74.2036275	1.40237623264619	TRUE
NC_133191.1	59527878	59527945	68	*	20	5' UTR	17	59516493	59553855	37363	1	dennd4b	XM_073925380.1	11385	gene-dennd4b	6.2934905	-0.132626781928057	TRUE
NC_133191.1	59736928	59737017	90	*	15	5' UTR	17	59686960	59738189	51230	1	vps13b	XR_012391852.1	49968	gene-vps13b	4.161013	-0.400881211002259	TRUE
NC_133192.1	610118	610163	46	*	15	3' UTR	18	595828	614084	18257	1	klhl28	XM_073927981.1	14290	gene-klhl28	5.194118	-0.230985866382211	TRUE
NC_133192.1	1295867	1295954	88	*	16	Intron (XM_073927954.1/LOC100148950, intron 16 of 20)	18	1166600	1337198	170599	1	LOC100148950	XM_073927954.1	129267	gene-LOC100148950	1.3356005	-1.01845212946975	TRUE
NC_133192.1	10832767	10832838	72	*	15	Intron (XM_009292848.5/npas3, intron 4 of 11)	18	10467054	11076017	608964	1	npas3	XM_009292848.5	365713	gene-npas3	0.14664	-2.45175433147931	TRUE
NC_133192.1	11072745	11072975	231	*	22	3' UTR	18	10467054	11076017	608964	1	npas3	XM_009292848.5	605691	gene-npas3	0.14664	-2.45175433147931	TRUE
NC_133192.1	11510474	11510537	64	*	15	Promoter (<=1kb)	18	11510321	11513209	2889	1	foxa1	NM_131284.2	153	gene-foxa1	12.5549965	0.284685826867977	TRUE
NC_133192.1	14129133	14129244	112	*	19	Promoter (1-2kb)	18	14128956	14130674	1719	2	insm2	XM_001332478.10	1430	gene-insm2	1.5272835	-1.07471905117156	TRUE
NC_133192.1	14129423	14129492	70	*	15	Promoter (1-2kb)	18	14128956	14130674	1719	2	insm2	XM_001332478.10	1182	gene-insm2	1.5272835	-1.07471905117156	TRUE
NC_133192.1	16289706	16289780	75	*	20	Promoter (<=1kb)	18	16289413	16369853	80441	1	samd4a	XM_009292907.5	293	gene-samd4a	2.8230395	-0.662643078467177	TRUE
NC_133192.1	16690933	16690997	65	*	16	Promoter (<=1kb)	18	16690879	16693228	2350	1	fabp7a	NM_131605.2	54	gene-fabp7a	209.2101315	1.96798713841421	TRUE
NC_133192.1	16691148	16691197	50	*	15	Promoter (<=1kb)	18	16690879	16693228	2350	1	fabp7a	NM_131605.2	269	gene-fabp7a	209.2101315	1.96798713841421	TRUE
NC_133192.1	18641177	18641385	209	*	28	Intron (XM_021467198.3/nrxn3a, intron 5 of 22)	18	18168906	18715777	546872	2	nrxn3a	XM_021467198.3	74392	gene-nrxn3a	0.655741	-1.48501333932261	TRUE
NC_133192.1	25508964	25509030	67	*	16	Intron (XR_012393389.1/ehbp1, intron 5 of 14)	18	25459238	25570688	111451	1	ehbp1	XR_012393389.1	49726	gene-ehbp1	9.068843	0.0826571706798103	TRUE
NC_133192.1	25658886	25658928	43	*	14	Promoter (<=1kb)	18	25658898	25664587	5690	1	otx1	NM_131250.2	0	gene-otx1	20.873483	0.632479208648902	TRUE
NC_133192.1	27801153	27801262	110	*	21	3' UTR	18	27309214	27801657	492444	1	grid1a	XM_073928578.1	491939	gene-grid1a	0.454066	-1.67589790643597	TRUE
NC_133192.1	30620637	30620741	105	*	22	Promoter (<=1kb)	18	30618405	30620718	2314	2	foxg1a	NM_131067.1	0	gene-foxg1a	12.124055	0.258358385478454	TRUE
NC_133192.1	31340892	31341065	174	*	40	Intron (XM_005158771.6/esrrga, intron 2 of 7)	18	31244246	31351551	107306	2	esrrga	XM_005158771.6	10486	gene-esrrga	2.32809	-0.781665076172484	TRUE
NC_133192.1	35003022	35003079	58	*	17	Promoter (<=1kb)	18	35002288	35014007	11720	1	dnajc27	XM_005158728.6	734	gene-dnajc27	2.4857495	-0.687655073958345	TRUE
NC_133192.1	36259750	36259831	82	*	17	Distal Intergenic	18	36349904	36401695	51792	1	LOC137488125	XR_012393044.1	-90073	gene-LOC137488125	0.28881	-1.88252339305827	TRUE
NC_133192.1	40105536	40105721	186	*	44	3' UTR	18	40104733	40112375	7643	2	pax9	NM_131298.1	6654	gene-pax9	4.867734	-0.278223260452438	TRUE
NC_133192.1	44189733	44189791	59	*	16	Promoter (<=1kb)	18	44189153	44213287	24135	1	slc4a1ap	XM_009293235.5	580	gene-slc4a1ap	4.9194785	-0.245621957405733	TRUE
NC_133192.1	44786940	44786996	57	*	16	Promoter (2-3kb)	18	44789149	44791347	2199	1	insm1b	NM_199658.1	-2153	gene-insm1b	13.831701	0.359453315701757	TRUE
NC_133192.1	45198523	45198617	95	*	16	Distal Intergenic	18	44916050	45125353	209304	2	ralgapa2	XR_012393092.1	-73170	gene-ralgapa2	2.818534	-0.645620523222371	TRUE
NC_133192.1	45210748	45210987	240	*	42	Distal Intergenic	18	44916050	45125353	209304	2	ralgapa2	XR_012393092.1	-85395	gene-ralgapa2	2.818534	-0.645620523222371	TRUE
NC_133192.1	49234116	49234234	119	*	31	Promoter (2-3kb)	18	49231423	49236484	5062	2	otx2b	XM_005158883.5	2250	gene-otx2b	17.53363	0.508905767166489	TRUE
NC_133192.1	55418988	55419127	140	*	22	Promoter (<=1kb)	18	55415630	55419224	3595	2	gpx2	NM_001329759.1	97	gene-gpx2	0.286057	-2.03212431263136	TRUE
NC_133192.1	56347894	56348176	283	*	24	3' UTR	18	56322703	56348426	25724	1	syncripl	XM_009293300.5	25191	gene-syncripl	30.274823	0.822146427978165	TRUE
NC_133192.1	58222125	58222268	144	*	17	Intron (XM_073927702.1/ift43, intron 5 of 8)	18	58197486	58231258	33773	1	ift43	XM_073927702.1	24639	gene-ift43	1.8189605	-0.881657033274143	TRUE
NC_133192.1	58955330	58955364	35	*	16	Promoter (<=1kb)	18	58955797	59056936	101140	1	meis2a	XM_073926911.1	-433	gene-meis2a	37.971354	1.00454892922219	TRUE
NC_133192.1	59045104	59045192	89	*	19	Intron (XM_073926911.1/meis2a, intron 9 of 11)	18	58955797	59056936	101140	1	meis2a	XM_073926911.1	89307	gene-meis2a	37.971354	1.00454892922219	TRUE
NC_133192.1	59056021	59056162	142	*	24	3' UTR	18	58955797	59056936	101140	1	meis2a	XM_073926911.1	100224	gene-meis2a	37.971354	1.00454892922219	TRUE
NC_133193.1	90017	90305	289	*	34	Promoter (1-2kb)	19	88614	98687	10074	1	hdgfl3	NM_001012372.1	1403	gene-hdgfl3	4.0695685	-0.315345547826038	TRUE
NC_133193.1	125053	125092	40	*	15	Promoter (<=1kb)	19	116766	125244	8479	2	whamm	XM_073930074.1	152	gene-whamm	9.487478	0.161806762778084	TRUE
NC_133193.1	950983	951048	66	*	19	Promoter (<=1kb)	19	944101	951860	7760	2	si:ch1073-459b3.2	XM_068214869.1	812	gene-si:ch1073-459b3.2	5.60632	-0.194497345452234	TRUE
NC_133193.1	1499598	1499756	159	*	39	Distal Intergenic	19	1501882	1513631	11750	2	parp6a	NM_001002537.1	13875	gene-parp6a	0.328724	-2.0127985121379	TRUE
NC_133193.1	2448092	2448162	71	*	17	Intron (XM_073930133.1/LOC101886077, intron 14 of 14)	19	2429784	2615692	185909	2	LOC101886077	XM_073930133.1	167530	gene-LOC101886077	0.1631965	-2.65495902923333	TRUE
NC_133193.1	2652837	2652901	65	*	16	3' UTR	19	2648918	2717760	68843	2	si:ch211-79l17.1	NM_001423511.1	64859	gene-si:ch211-79l17.1	7.063311	-0.0748379179473617	TRUE
NC_133193.1	2811636	2811734	99	*	29	Promoter (1-2kb)	19	2756630	2812946	56317	2	wtip	NM_001123278.2	1212	gene-wtip	4.3679715	-0.424743563079902	TRUE
NC_133193.1	2812579	2812680	102	*	23	Promoter (<=1kb)	19	2756630	2812946	56317	2	wtip	NM_001123278.2	266	gene-wtip	4.3679715	-0.424743563079902	TRUE
NC_133193.1	2813405	2813498	94	*	24	Promoter (<=1kb)	19	2756630	2812946	56317	2	wtip	NM_001123278.2	-459	gene-wtip	4.3679715	-0.424743563079902	TRUE
NC_133193.1	4169595	4169677	83	*	26	5' UTR	19	4128404	4221572	93169	2	pak1	NM_201328.1	51895	gene-pak1	9.6555625	0.145343990732707	TRUE
NC_133193.1	7033247	7033290	44	*	24	Promoter (<=1kb)	19	7033238	7069124	35887	1	wdr59	XM_009293383.5	9	gene-wdr59	4.6168015	-0.309163948524727	TRUE
NC_133193.1	7698721	7698791	71	*	15	Promoter (<=1kb)	19	7698401	7712454	14054	1	fkbp4	XM_005173616.6	320	gene-fkbp4	77.7490975	1.42879450511319	TRUE
NC_133193.1	12527731	12527799	69	*	16	Intron (XM_073929885.1/tspan9a, intron 3 of 9)	19	12354045	12746392	392348	2	tspan9a	XM_073929885.1	218593	gene-tspan9a	3.1060705	-0.595122726577831	TRUE
NC_133193.1	16952043	16952084	42	*	14	5' UTR	19	16941400	16988991	47592	2	bmal2	XM_073929553.1	36907	gene-bmal2	7.940531	-0.00688765108646157	TRUE
NC_133193.1	17020057	17020136	80	*	15	Promoter (2-3kb)	19	17022985	17045528	22544	1	nr1h4	XM_073929026.1	-2849	gene-nr1h4	0.101866	-2.58316782472657	TRUE
NC_133193.1	17157099	17157146	48	*	20	Promoter (<=1kb)	19	17157009	17172061	15053	1	ube2na	NM_213486.1	90	gene-ube2na	126.766412	1.72839002929613	TRUE
NC_133193.1	18286570	18286799	230	*	26	5' UTR	19	18260579	18300679	40101	2	swap70b	XM_073929238.1	13880	gene-swap70b	7.7094135	-0.00635797613358711	TRUE
NC_133193.1	18683792	18683903	112	*	39	Promoter (2-3kb)	19	18681752	18685276	3525	1	LOC141378742	XR_012394017.1	2040	gene-LOC141378742	0.1509785	-2.4675187799299	TRUE
NC_133193.1	18779389	18779444	56	*	19	Intron (NM_001039460.2/zfpm1, intron 1 of 8)	19	18655485	18784029	128545	2	zfpm1	NM_001039460.2	4585	gene-zfpm1	2.6673525	-0.681028385574643	TRUE
NC_133193.1	18938511	18938579	69	*	19	Intron (XM_009293522.4/nup93, intron 3 of 21)	19	18915956	18962410	46455	1	nup93	XM_009293522.4	22555	gene-nup93	71.189191	1.36410431493472	TRUE
NC_133193.1	19112425	19112475	51	*	17	Promoter (1-2kb)	19	19110794	19137012	26219	1	rspry1	NM_001045072.2	1631	gene-rspry1	12.917868	0.302114211147607	TRUE
NC_133193.1	19241769	19241857	89	*	26	Intron (XM_073929373.1/znf423, intron 5 of 7)	19	19161354	19271193	109840	1	znf423	XM_073929373.1	80415	gene-znf423	14.369633	0.372154026606644	TRUE
NC_133193.1	19241951	19242003	53	*	22	Intron (XM_073929373.1/znf423, intron 5 of 7)	19	19161354	19271193	109840	1	znf423	XM_073929373.1	80597	gene-znf423	14.369633	0.372154026606644	TRUE
NC_133193.1	19293647	19293745	99	*	16	Intron (XM_073929352.1/znf423, intron 8 of 10)	19	19161354	19380235	218882	1	znf423	XM_073929352.1	132293	gene-znf423	14.369633	0.372154026606644	TRUE
NC_133193.1	21625606	21625733	128	*	38	Intron (XM_073928833.1/tle3a, intron 5 of 20)	19	21614464	21646065	31602	1	tle3a	XM_073928833.1	11142	gene-tle3a	37.9729915	0.962381676983521	TRUE
NC_133193.1	22158086	22158216	131	*	17	Promoter (2-3kb)	19	22114098	22160824	46727	2	cttnbp2	XM_073930311.1	2608	gene-cttnbp2	5.3157745	-0.241285960213318	TRUE
NC_133193.1	25408542	25408590	49	*	14	Intron (XM_073928857.1/nr2f2, intron 2 of 5)	19	25291937	25446808	154872	2	nr2f2	XM_073928857.1	38218	gene-nr2f2	56.974326	1.23162770346284	TRUE
NC_133193.1	25454742	25454786	45	*	14	Distal Intergenic	19	25291937	25446808	154872	2	nr2f2	XM_073928863.1	-7934	gene-nr2f2	56.974326	1.23162770346284	TRUE
NC_133193.1	26652497	26652554	58	*	21	Promoter (<=1kb)	19	26651670	26654806	3137	1	si:dkeyp-59c12.1	XM_009293619.5	827	gene-si:dkeyp-59c12.1	1.3166805	-1.09898055471593	TRUE
NC_133193.1	32821252	32821561	310	*	43	Promoter (<=1kb)	19	32819525	32822432	2908	2	mc1r	XM_005159179.6	871	gene-mc1r	0.3557195	-2.00392015962334	TRUE
NC_133193.1	38383394	38383437	44	*	17	Promoter (<=1kb)	19	38352674	38384184	31511	2	itpkcb	NM_001305471.1	747	gene-itpkcb	12.345488	0.287667733884918	TRUE
NC_133193.1	39729756	39730008	253	*	27	Promoter (<=1kb)	19	39729841	39789069	59229	1	ttc9b	NM_001044905.2	0	gene-ttc9b	0.9130825	-1.54527691152203	TRUE
NC_133193.1	39730094	39730143	50	*	16	Promoter (<=1kb)	19	39729841	39789069	59229	1	ttc9b	NM_001044905.2	253	gene-ttc9b	0.9130825	-1.54527691152203	TRUE
NC_133193.1	41248219	41248284	66	*	17	Promoter (<=1kb)	19	41247956	41286779	38824	1	alx4b	NM_001310078.1	263	gene-alx4b	0.4381035	-1.84089874268407	TRUE
NC_133193.1	41248351	41248568	218	*	24	Promoter (<=1kb)	19	41247956	41286779	38824	1	alx4b	NM_001310078.1	395	gene-alx4b	0.4381035	-1.84089874268407	TRUE
NC_133193.1	41277098	41277140	43	*	17	Intron (NM_001310078.1/alx4b, intron 1 of 3)	19	41247956	41286779	38824	1	alx4b	NM_001310078.1	29142	gene-alx4b	0.4381035	-1.84089874268407	TRUE
NC_133193.1	42349451	42349501	51	*	14	Promoter (<=1kb)	19	42349258	42364755	15498	1	lysmd2	NM_001003507.1	193	gene-lysmd2	26.606938	0.789453152741229	TRUE
NC_133193.1	44464421	44464559	139	*	17	3' UTR	19	44450668	44465059	14392	1	ccnl1a	NM_001089363.1	13753	gene-ccnl1a	34.3851465	0.920039995893345	TRUE
NC_133193.1	46878334	46878436	103	*	16	5' UTR	19	46855800	46952689	96890	2	bcl9l	XM_005159238.6	74253	gene-bcl9l	5.7695515	-0.190885984109945	TRUE
NC_133193.1	47281961	47282063	103	*	22	3' UTR	19	47280369	47321136	40768	2	prdm10	NM_001347687.1	39073	gene-prdm10	5.494565	-0.225986851734356	TRUE
NC_133193.1	47528695	47528823	129	*	20	Promoter (<=1kb)	19	47528471	47552375	23905	1	dhx34	NM_001128333.1	224	gene-dhx34	4.498766	-0.36673367087422	TRUE
NC_133193.1	48888883	48889047	165	*	28	Promoter (<=1kb)	19	48888571	48947990	59420	1	dvl3b	XM_001920207.9	312	gene-dvl3b	2.2585095	-0.752724321979688	TRUE
NC_133193.1	49876378	49876497	120	*	16	5' UTR	19	49836534	49888371	51838	2	gramd1bb	XM_073929695.1	11874	gene-gramd1bb	0.5089495	-1.64996700637896	TRUE
NC_133193.1	53661265	53661316	52	*	16	3' UTR	19	53661222	53772841	111620	2	zgc:158464	XM_073929574.1	111525	gene-zgc:158464	3.9875555	-0.364431214043937	TRUE
NC_133194.1	1430855	1430984	130	*	17	Distal Intergenic	20	1488378	1490600	2223	1	scrt1a	NM_001113601.2	-57394	gene-scrt1a	3.4701855	-0.516341356700824	TRUE
NC_133194.1	2791139	2791224	86	*	16	Promoter (1-2kb)	20	2789169	2792281	3113	2	sp8a	NM_213241.2	1057	gene-sp8a	30.166457	0.836956356291028	TRUE
NC_133194.1	8813824	8813874	51	*	15	Promoter (<=1kb)	20	8813837	8854236	40400	1	ubap2l	XM_005159396.5	0	gene-ubap2l	29.8072205	0.836360039464221	TRUE
NC_133194.1	13097221	13097329	109	*	16	Promoter (<=1kb)	20	13059307	13097299	37993	2	parp10	XM_073931541.1	0	gene-parp10	3.6349135	-0.494204087924109	TRUE
NC_133194.1	15362647	15362709	63	*	22	Distal Intergenic	20	15329574	15333686	4113	2	tbxta	NM_131162.1	-28961	gene-tbxta	17.4644885	0.536104988995947	TRUE
NC_133194.1	15530185	15530319	135	*	19	Intron (XM_021468300.2/arid1ab, intron 1 of 19)	20	15494662	15579687	85026	1	arid1ab	XM_021468300.2	35523	gene-arid1ab	24.337023	0.68457879381837	TRUE
NC_133194.1	18572755	18572821	67	*	16	Promoter (1-2kb)	20	18571016	18577855	6840	1	nr1d2b	XM_005159500.5	1739	gene-nr1d2b	14.991689	0.399687497587345	TRUE
NC_133194.1	20878602	20878693	92	*	19	Promoter (<=1kb)	20	20869887	20879183	9297	2	rps18	NM_001423550.1	490	gene-rps18	3815.178397	3.85866107668606	TRUE
NC_133194.1	30384823	30384986	164	*	33	Promoter (<=1kb)	20	30369592	30385271	15680	2	ube2ql1	XM_680552.10	285	gene-ube2ql1	5.370659	-0.206343095655572	TRUE
NC_133194.1	31209856	31209963	108	*	15	Promoter (1-2kb)	20	31208088	31211348	3261	2	sox4a	NM_213122.2	1385	gene-sox4a	25.8905545	0.742345647435801	TRUE
NC_133194.1	31210193	31210257	65	*	18	Promoter (1-2kb)	20	31208088	31211348	3261	2	sox4a	NM_213122.2	1091	gene-sox4a	25.8905545	0.742345647435801	TRUE
NC_133194.1	32277908	32277963	56	*	16	Promoter (<=1kb)	20	32277852	32287811	9960	1	hdac1	XM_005159592.6	56	gene-hdac1	365.7857515	2.36513928376534	TRUE
NC_133194.1	33353456	33353514	59	*	17	Promoter (<=1kb)	20	33353108	33362941	9834	1	yars1	XM_005159598.6	348	gene-yars1	45.3564175	1.10002399548559	TRUE
