seqnames	start	end	width	strand	phastcons	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	gene_name	mean_tpm	z_fpkm	is_active
NC_133198.1	39757304	39757453	150	*	23	Promoter (1-2kb)	24	39756151	39758415	2265	1	gpr182	NM_001020478.1	1153	gene-gpr182	9.743129	0.180243254158662	TRUE
NC_133198.1	39906238	39906370	133	*	29	3' UTR	24	39877150	39907167	30018	1	marchf9	XM_001339809.10	29088	gene-marchf9	1.027934	-1.23497558030775	TRUE
NC_133198.1	39949961	39950060	100	*	16	Intron (XM_009297053.5/hipk1a, intron 9 of 16)	24	39923118	39974375	51258	2	hipk1a	XM_009297053.5	24315	gene-hipk1a	0.3772115	-1.95186995965433	TRUE
NC_133198.1	40014316	40014398	83	*	15	Intron (XM_073939301.1/acap3a, intron 13 of 16)	24	39995679	40042335	46657	2	acap3a	XM_073939301.1	27937	gene-acap3a	6.6109905	-0.0670072475596451	TRUE
NC_133198.1	40219275	40219377	103	*	20	Promoter (2-3kb)	24	40195426	40221635	26210	2	ints11	XM_005166209.6	2258	gene-ints11	19.4637435	0.580564515256264	TRUE
NC_133198.1	40690077	40690130	54	*	14	Intron (XM_683131.9/dnajc16, intron 13 of 14)	24	40683428	40706676	23249	2	dnajc16	XM_005166214.6	16546	gene-dnajc16	0.9738165	-1.2497938051538	TRUE
NC_133198.1	40692549	40692615	67	*	16	Intron (XM_005166214.6/dnajc16, intron 11 of 14)	24	40683428	40706676	23249	2	dnajc16	XM_005166214.6	14061	gene-dnajc16	0.9738165	-1.2497938051538	TRUE
NC_133198.1	40890499	40890606	108	*	15	Intron (XR_012398684.1/plekhg5b, intron 12 of 24)	24	40762284	40908421	146138	1	plekhg5b	XR_012398684.1	128215	gene-plekhg5b	3.5883185	-0.482329378710137	TRUE
NC_133198.1	40903585	40903675	91	*	17	Intron (XR_012398684.1/plekhg5b, intron 22 of 24)	24	40762284	40908421	146138	1	plekhg5b	XR_012398684.1	141301	gene-plekhg5b	3.5883185	-0.482329378710137	TRUE
NC_133198.1	42229863	42229958	96	*	20	Promoter (<=1kb)	24	42229087	42237549	8463	1	sall4	XR_225243.6	776	gene-sall4	28.1592055	0.79821489749139	TRUE
NC_133198.1	42256466	42256534	69	*	18	Intron (XM_073939325.1/atp9a, intron 4 of 19)	24	42240145	42307222	67078	1	atp9a	XM_073939325.1	16321	gene-atp9a	0.643214	-1.48700564460821	TRUE
NC_133198.1	42276309	42276391	83	*	15	Intron (XM_073939325.1/atp9a, intron 9 of 19)	24	42240145	42307222	67078	1	atp9a	XM_073939325.1	36164	gene-atp9a	0.643214	-1.48700564460821	TRUE
NC_133198.1	42303379	42303535	157	*	20	Intron (XM_073939325.1/atp9a, intron 17 of 19)	24	42240145	42307222	67078	1	atp9a	XM_073939325.1	63234	gene-atp9a	0.643214	-1.48700564460821	TRUE
NC_133198.1	42803465	42803604	140	*	16	Intron (XM_073938669.1/mical1, intron 8 of 23)	24	42333851	42842694	508844	1	mical1	XM_073938669.1	469614	gene-mical1	0.763993	-1.52925270175184	TRUE
NC_133198.1	44658406	44658522	117	*	18	Intron (XM_021469709.3/scube3, intron 16 of 22)	24	44644281	44926087	281807	2	scube3	XM_021469709.3	267565	gene-scube3	2.288205	-0.842209545013666	TRUE
NC_133198.1	44675253	44675375	123	*	19	Intron (XM_021469709.3/scube3, intron 10 of 22)	24	44644281	44926087	281807	2	scube3	XM_021469709.3	250712	gene-scube3	2.288205	-0.842209545013666	TRUE
NC_133198.1	47243456	47243585	130	*	19	Intron (XR_012398208.1/znf341, intron 3 of 14)	24	47234592	47263991	29400	1	znf341	XR_012398208.1	8864	gene-znf341	2.367167	-0.715001331180167	TRUE
NC_133198.1	47260180	47260252	73	*	16	Intron (XR_012398214.1/itchb, intron 25 of 25)	24	47258481	47337627	79147	2	itchb	XR_012398214.1	77375	gene-itchb	2.461428	-0.700286553986414	TRUE
NC_133198.1	47436211	47436357	147	*	21	Intron (NM_213051.2/abce1, intron 14 of 18)	24	47432771	47455112	22342	2	abce1	NM_213051.2	18755	gene-abce1	159.771805	1.87041269941245	TRUE
NC_133198.1	47438751	47438841	91	*	21	Intron (NM_213051.2/abce1, intron 14 of 18)	24	47432771	47455112	22342	2	abce1	NM_213051.2	16271	gene-abce1	159.771805	1.87041269941245	TRUE
NC_133198.1	47803708	47803743	36	*	14	Intron (XM_073939451.1/txk, intron 14 of 14)	24	47779012	47806330	27319	1	txk	XM_073939451.1	24696	gene-txk	0.137277	-2.28864751518196	TRUE
NC_133198.1	48080237	48080425	189	*	37	Intron (NM_214728.2/dlg4b, intron 18 of 21)	24	48014604	48087469	72866	1	dlg4b	NM_214728.2	65633	gene-dlg4b	0.526206	-1.59151346705819	TRUE
NC_133198.1	48292853	48292924	72	*	21	Intron (XR_012398825.1/si:ch73-375g18.1, intron 8 of 22)	24	48266188	48323077	56890	1	si:ch73-375g18.1	XR_012398825.1	26665	gene-si:ch73-375g18.1	4.9715655	-0.284389622928275	TRUE
NC_133198.1	48293445	48293505	61	*	19	Intron (XR_012398825.1/si:ch73-375g18.1, intron 10 of 22)	24	48266188	48323077	56890	1	si:ch73-375g18.1	XR_012398825.1	27257	gene-si:ch73-375g18.1	4.9715655	-0.284389622928275	TRUE
NC_133198.1	48777021	48777139	119	*	26	Intron (NM_001044343.2/plod3, intron 17 of 18)	24	48776152	48804279	28128	2	plod3	NM_001044343.2	27140	gene-plod3	54.3922685	1.2251964970834	TRUE
NC_133198.1	48794136	48794402	267	*	26	Intron (NM_001044343.2/plod3, intron 7 of 18)	24	48776152	48804279	28128	2	plod3	NM_001044343.2	9877	gene-plod3	54.3922685	1.2251964970834	TRUE
NC_133198.1	49556964	49557074	111	*	17	Intron (XR_012398834.1/fhip1ab, intron 13 of 13)	24	49525696	49566026	40331	1	LOC100537554	XM_073939480.1	31268	gene-LOC100537554	2.760258	-0.621239257583045	TRUE
NC_133198.1	49621308	49621352	45	*	15	Intron (XR_012398834.1/fhip1ab, intron 4 of 13)	24	49185420	49631796	446377	2	fhip1ab	XR_012398834.1	10444	gene-fhip1ab	0.407849	-1.91763240363028	TRUE
NC_133198.1	49889479	49889578	100	*	18	Intron (XM_073938712.1/abcg2a, intron 13 of 16)	24	49863641	49894225	30585	1	abcg2a	XM_073938712.1	25838	gene-abcg2a	1.7335	-0.971445762438589	TRUE
NC_133198.1	49971277	49971453	177	*	34	Intron (XM_073939504.1/syde2, intron 6 of 6)	24	49962985	50006707	43723	2	syde2	XM_073939504.1	35254	gene-syde2	9.6424355	0.120959427563856	TRUE
NC_133198.1	49976201	49976263	63	*	15	Intron (XM_073939504.1/syde2, intron 3 of 6)	24	49962985	50006707	43723	2	syde2	XM_073939504.1	30444	gene-syde2	9.6424355	0.120959427563856	TRUE
NC_133199.1	86798	86839	42	*	14	Intron (XM_073941296.1/LOC101887092, intron 20 of 55)	25	75441	103173	27733	1	LOC101887092	XM_073941296.1	11357	gene-LOC101887092	9.4812535	0.10762835120693	TRUE
NC_133199.1	88861	88937	77	*	18	Intron (XM_073941296.1/LOC101887092, intron 23 of 55)	25	75441	103173	27733	1	LOC101887092	XM_073941296.1	13420	gene-LOC101887092	9.4812535	0.10762835120693	TRUE
NC_133199.1	91926	92052	127	*	18	Intron (XM_073941296.1/LOC101887092, intron 34 of 55)	25	75441	103173	27733	1	LOC101887092	XM_073941296.1	16485	gene-LOC101887092	9.4812535	0.10762835120693	TRUE
NC_133199.1	93190	93264	75	*	16	Intron (XM_073941296.1/LOC101887092, intron 38 of 55)	25	75441	103173	27733	1	LOC101887092	XM_073941296.1	17749	gene-LOC101887092	9.4812535	0.10762835120693	TRUE
NC_133199.1	97116	97234	119	*	19	Intron (XM_073941296.1/LOC101887092, intron 47 of 55)	25	75441	103173	27733	1	LOC101887092	XM_073941296.1	21675	gene-LOC101887092	9.4812535	0.10762835120693	TRUE
NC_133199.1	98553	98699	147	*	18	Intron (XM_073941296.1/LOC101887092, intron 51 of 55)	25	75441	103173	27733	1	LOC101887092	XM_073941296.1	23112	gene-LOC101887092	9.4812535	0.10762835120693	TRUE
NC_133199.1	226785	226860	76	*	19	Intron (NM_001115059.1/tgfbr1b, intron 8 of 8)	25	198341	229108	30768	1	tgfbr1b	NM_001115059.1	28444	gene-tgfbr1b	9.8493405	0.0293838704841568	TRUE
NC_133199.1	997714	997802	89	*	18	Intron (XM_073941353.1/piezo2a, intron 25 of 52)	25	893108	1043139	150032	1	piezo2a	XM_073941353.1	104606	gene-piezo2a	1.337852	-1.03872423572824	TRUE
NC_133199.1	1022785	1022877	93	*	15	Intron (XM_073941353.1/piezo2a, intron 40 of 52)	25	893108	1043139	150032	1	piezo2a	XM_073941353.1	129677	gene-piezo2a	1.337852	-1.03872423572824	TRUE
NC_133199.1	1087133	1087191	59	*	17	Intron (NM_001366829.1/cdk13, intron 7 of 13)	25	1076916	1102804	25889	2	cdk13	NM_001366829.1	15613	gene-cdk13	12.3984405	0.323206662554062	TRUE
NC_133199.1	1107484	1107620	137	*	24	3' UTR	25	1107089	1115209	8121	2	ralaa	XR_012399092.1	7589	gene-ralaa	12.697165	0.358118096335583	TRUE
NC_133199.1	1254532	1254636	105	*	17	3' UTR	25	1251724	1387614	135891	2	nrp1a	XM_009297197.5	132978	gene-nrp1a	19.1015675	0.522180272471563	TRUE
NC_133199.1	1328587	1328705	119	*	19	Intron (XM_009297197.5/nrp1a, intron 3 of 16)	25	1251724	1387614	135891	2	nrp1a	XM_009297197.5	58909	gene-nrp1a	19.1015675	0.522180272471563	TRUE
NC_133199.1	2776969	2777066	98	*	16	Intron (NM_001105594.1/fars2, intron 2 of 6)	25	2648985	2830003	181019	2	fars2	NM_001105594.1	52937	gene-fars2	2.704769	-0.644847257054696	TRUE
NC_133199.1	3660814	3660897	84	*	18	Promoter (1-2kb)	25	3654598	3662369	7772	2	idi1	NM_001025475.2	1472	gene-idi1	32.1415925	0.882559974838539	TRUE
NC_133199.1	3661067	3661187	121	*	15	Promoter (1-2kb)	25	3654598	3662369	7772	2	idi1	NM_001025475.2	1182	gene-idi1	32.1415925	0.882559974838539	TRUE
NC_133199.1	3695756	3695862	107	*	18	Promoter (<=1kb)	25	3530585	3695881	165297	2	nck1b	XM_073941382.1	19	gene-nck1b	26.250419	0.751503254920323	TRUE
NC_133199.1	4329987	4330093	107	*	24	3' UTR	25	4329283	4336718	7436	2	klf6a	NM_201461.2	6625	gene-klf6a	37.596167	0.973705106088809	TRUE
NC_133199.1	4793129	4793189	61	*	20	Distal Intergenic	25	4835392	4838584	3193	1	LOC137490636	XR_011010470.2	-42203	gene-LOC137490636	0.393413	-1.98693104222859	TRUE
NC_133199.1	4948546	4948709	164	*	25	Intron (NM_001110021.2/cpb1, intron 10 of 10)	25	4947627	4957831	10205	2	cpb1	NM_001110021.2	9122	gene-cpb1	0.204425	-2.09605889296783	TRUE
NC_133199.1	5131305	5131360	56	*	15	Intron (XM_068217143.2/agtr1b, intron 1 of 4)	25	4958008	5208785	250778	2	agtr1b	XM_068217143.2	77425	gene-agtr1b	0.515855	-1.60698711726297	TRUE
NC_133199.1	5404206	5404338	133	*	16	Intron (XM_002666601.7/si:ch73-206p6.1, intron 6 of 6)	25	5398280	5405605	7326	1	si:ch73-206p6.1	XM_002666601.7	5926	gene-si:ch73-206p6.1	1.731248	-0.89781143587973	TRUE
NC_133199.1	5976000	5976177	178	*	20	Promoter (1-2kb)	25	5975040	5977431	2392	2	chst2b	XM_001923569.7	1254	gene-chst2b	0.7871715	-1.33473503040767	TRUE
NC_133199.1	6042621	6042691	71	*	15	Intron (XR_012399680.1/gpr158a, intron 7 of 7)	25	5955568	6696758	741191	2	gpr158a	XR_012399680.1	654067	gene-gpr158a	0.166547	-2.60314776694156	TRUE
NC_133199.1	6066387	6066500	114	*	18	Intron (XR_012399680.1/gpr158a, intron 7 of 7)	25	5955568	6696758	741191	2	gpr158a	XR_012399680.1	630258	gene-gpr158a	0.166547	-2.60314776694156	TRUE
NC_133199.1	6398541	6398696	156	*	16	Intron (XR_012399680.1/gpr158a, intron 7 of 7)	25	5955568	6696758	741191	2	gpr158a	XR_012399680.1	298062	gene-gpr158a	0.166547	-2.60314776694156	TRUE
NC_133199.1	6405584	6405686	103	*	15	Intron (XR_012399680.1/gpr158a, intron 7 of 7)	25	5955568	6696758	741191	2	gpr158a	XR_012399680.1	291072	gene-gpr158a	0.166547	-2.60314776694156	TRUE
NC_133199.1	6411865	6412005	141	*	18	Intron (XR_012399680.1/gpr158a, intron 7 of 7)	25	5955568	6696758	741191	2	gpr158a	XR_012399680.1	284753	gene-gpr158a	0.166547	-2.60314776694156	TRUE
NC_133199.1	6724695	6724776	82	*	15	Intron (XM_073939972.1/arhgap21a, intron 15 of 24)	25	6706570	6793769	87200	2	arhgap21a	XM_073939972.1	68993	gene-arhgap21a	2.6114475	-0.692156335481019	TRUE
NC_133199.1	7775105	7775170	66	*	14	Intron (XM_073940441.1/galnt11, intron 8 of 11)	25	7769750	7798952	29203	2	galnt11	XM_073940441.1	23782	gene-galnt11	16.4279005	0.47855909397202	TRUE
NC_133199.1	7831716	7831858	143	*	22	Intron (XM_009297243.4/atp6v0a1b, intron 12 of 21)	25	7805701	7843706	38006	2	atp6v0a1b	XM_009297243.4	11848	gene-atp6v0a1b	2.1616045	-0.820430175954562	TRUE
NC_133199.1	7849316	7849387	72	*	18	Promoter (<=1kb)	25	7848860	7879919	31060	1	cavin1b	NM_001114549.2	456	gene-cavin1b	18.38664	0.532346510922506	TRUE
NC_133199.1	8148186	8148345	160	*	25	3' UTR	25	8074290	8148838	74549	1	bmp6	NM_001013339.1	73896	gene-bmp6	6.2634465	-0.18097389444731	TRUE
NC_133199.1	8158471	8158605	135	*	16	Intron (NM_213016.2/txndc5, intron 8 of 9)	25	8154408	8170572	16165	2	txndc5	NM_213016.2	11967	gene-txndc5	75.008049	1.409048142927	TRUE
NC_133199.1	8451254	8451428	175	*	48	Distal Intergenic	25	8405433	8424667	19235	2	slc35b3	NM_001039995.1	-26587	gene-slc35b3	8.6576845	0.0909408303551312	TRUE
NC_133199.1	8453914	8454036	123	*	24	Distal Intergenic	25	8405433	8424667	19235	2	slc35b3	NM_001039995.1	-29247	gene-slc35b3	8.6576845	0.0909408303551312	TRUE
NC_133199.1	8521755	8521799	45	*	17	Distal Intergenic	25	8405433	8424667	19235	2	slc35b3	NM_001039995.1	-97088	gene-slc35b3	8.6576845	0.0909408303551312	TRUE
NC_133199.1	8945453	8945552	100	*	36	Intron (XM_073940556.1/tmem14ca, intron 3 of 6)	25	8912161	9090074	177914	1	tmem14ca	XM_073940556.1	33292	gene-tmem14ca	61.258455	1.28098246547165	TRUE
NC_133199.1	9060040	9060159	120	*	17	Intron (XM_073940556.1/tmem14ca, intron 3 of 6)	25	8912161	9090074	177914	1	tmem14ca	XM_073940556.1	147879	gene-tmem14ca	61.258455	1.28098246547165	TRUE
NC_133199.1	9079071	9079118	48	*	15	Promoter (<=1kb)	25	9069841	9079204	9364	2	tfap2a	NM_176859.4	86	gene-tfap2a	47.1947425	1.1237506402304	TRUE
NC_133199.1	9079174	9079205	32	*	14	Promoter (<=1kb)	25	9069841	9079204	9364	2	tfap2a	NM_176859.4	0	gene-tfap2a	47.1947425	1.1237506402304	TRUE
NC_133199.1	9313173	9313234	62	*	14	Intron (NM_001007339.2/gnal, intron 8 of 11)	25	9253989	9323684	69696	1	gnal	NM_001007339.2	59184	gene-gnal	2.7116505	-0.65735950224522	TRUE
NC_133199.1	10058625	10058731	107	*	19	Intron (XM_005162567.5/topbp1, intron 6 of 27)	25	10048056	10089179	41124	1	topbp1	XM_005162567.5	10569	gene-topbp1	8.843908	0.0584618533117168	TRUE
NC_133199.1	10271419	10271486	68	*	16	Intron (NM_001423787.1/vps41, intron 17 of 28)	25	10250121	10314754	64634	2	vps41	NM_001423787.1	43268	gene-vps41	5.943165	-0.178971033990517	TRUE
NC_133199.1	10281372	10281426	55	*	14	Intron (NM_001423787.1/vps41, intron 10 of 28)	25	10250121	10314754	64634	2	vps41	NM_001423787.1	33328	gene-vps41	5.943165	-0.178971033990517	TRUE
NC_133199.1	10602213	10602387	175	*	26	Intron (XM_068217160.2/pou6f2, intron 10 of 11)	25	10393635	10626441	232807	1	pou6f2	XM_068217160.2	208578	gene-pou6f2	0.0755555	-2.85178501369063	TRUE
NC_133199.1	10732022	10732085	64	*	15	Intron (XM_021470216.2/ankha, intron 1 of 9)	25	10704532	10750648	46117	2	ankha	XM_021470216.2	18563	gene-ankha	0.2395145	-2.31420157075649	TRUE
NC_133199.1	11942142	11942294	153	*	30	Intron (XM_073940176.1/gli3, intron 6 of 14)	25	11887205	12114081	226877	2	gli3	XM_073940176.1	171787	gene-gli3	4.330329	-0.401387373397894	TRUE
NC_133199.1	11942372	11942422	51	*	18	Intron (XM_073940176.1/gli3, intron 6 of 14)	25	11887205	12114081	226877	2	gli3	XM_073940176.1	171659	gene-gli3	4.330329	-0.401387373397894	TRUE
NC_133199.1	14273200	14273320	121	*	19	Intron (XM_021470138.3/tm9sf1, intron 8 of 8)	25	14268487	14287460	18974	2	tm9sf1	XM_021470138.3	14140	gene-tm9sf1	6.5481515	-0.0788808516592223	TRUE
NC_133199.1	14293133	14293239	107	*	15	Intron (NM_001328507.1/fen1, intron 6 of 11)	25	14287566	14299028	11463	1	fen1	NM_001328507.1	5567	gene-fen1	156.377538	1.85842051960541	TRUE
NC_133199.1	14449885	14450011	127	*	27	Promoter (1-2kb)	25	14448265	14453658	5394	1	eloca	NM_001004673.1	1620	gene-eloca	31.85756	0.846436907132909	TRUE
NC_133199.1	14493617	14493745	129	*	24	Intron (XR_012399091.1/stau2, intron 5 of 13)	25	14482278	14634732	152455	1	stau2	XR_012399091.1	11339	gene-stau2	53.8214295	1.1949754793337	TRUE
NC_133199.1	14634278	14634365	88	*	17	Intron (XM_021470116.2/stau2, intron 13 of 14)	25	14482278	14634732	152455	1	stau2	XR_012399091.1	152000	gene-stau2	53.8214295	1.1949754793337	TRUE
NC_133199.1	14717584	14717741	158	*	35	3' UTR	25	14716746	14738409	21664	2	rdh10a	NM_001080583.2	20668	gene-rdh10a	38.266235	1.01306447538002	TRUE
NC_133199.1	14717843	14717959	117	*	36	3' UTR	25	14716746	14738409	21664	2	rdh10a	NM_001080583.2	20450	gene-rdh10a	38.266235	1.01306447538002	TRUE
NC_133199.1	15399103	15399151	49	*	27	Intron (XM_073939993.1/eya1, intron 5 of 20)	25	15213737	15481440	267704	1	eya1	XM_073939993.1	185366	gene-eya1	29.571479	0.826330432764889	TRUE
NC_133199.1	15462928	15463015	88	*	17	Intron (XM_073939993.1/eya1, intron 15 of 20)	25	15213737	15481440	267704	1	eya1	XM_073939993.1	249191	gene-eya1	29.571479	0.826330432764889	TRUE
NC_133199.1	15477656	15477773	118	*	18	Intron (XM_073939993.1/eya1, intron 20 of 20)	25	15213737	15481440	267704	1	eya1	XM_073939993.1	263919	gene-eya1	29.571479	0.826330432764889	TRUE
NC_133199.1	15682469	15682586	118	*	20	Promoter (<=1kb)	25	15682359	15702158	19800	1	tram1	NM_153669.2	110	gene-tram1	77.948422	1.44700305886316	TRUE
NC_133199.1	15684849	15684925	77	*	23	Promoter (2-3kb)	25	15682359	15702158	19800	1	tram1	NM_153669.2	2490	gene-tram1	77.948422	1.44700305886316	TRUE
NC_133199.1	15685899	15685981	83	*	16	Intron (NM_153669.2/tram1, intron 3 of 10)	25	15682359	15702158	19800	1	tram1	NM_153669.2	3540	gene-tram1	77.948422	1.44700305886316	TRUE
NC_133199.1	15843483	15843625	143	*	19	Intron (XM_009297336.5/ncoa2, intron 10 of 21)	25	15705175	15912740	207566	1	ncoa2	XM_009297336.5	138308	gene-ncoa2	17.291532	0.495237259439658	TRUE
NC_133199.1	16027154	16027236	83	*	22	3' UTR	25	16027129	16044538	17410	2	pabpn1	XM_005162637.4	17302	gene-pabpn1	134.69802	1.78790528505395	TRUE
NC_133199.1	16035979	16036142	164	*	27	Intron (XM_005162637.4/pabpn1, intron 6 of 6)	25	16027129	16044538	17410	2	pabpn1	XM_005162637.4	8396	gene-pabpn1	134.69802	1.78790528505395	TRUE
NC_133199.1	16040187	16040280	94	*	20	Intron (XM_005162637.4/pabpn1, intron 5 of 6)	25	16027129	16044538	17410	2	pabpn1	XM_005162637.4	4258	gene-pabpn1	134.69802	1.78790528505395	TRUE
NC_133199.1	16043381	16043498	118	*	35	Promoter (1-2kb)	25	16027129	16044538	17410	2	pabpn1	XM_005162637.4	1040	gene-pabpn1	134.69802	1.78790528505395	TRUE
NC_133199.1	16174648	16174695	48	*	17	Intron (XM_073940406.1/gdap1, intron 1 of 5)	25	16170559	16193688	23130	1	gdap1	XM_073940406.1	4089	gene-gdap1	1.883463	-0.927319978894621	TRUE
NC_133199.1	20855155	20855267	113	*	18	Promoter (2-3kb)	25	20852914	20872559	19646	1	eif2s3	XM_073940035.1	2241	gene-eif2s3	250.5233605	2.15440002485593	TRUE
NC_133199.1	21210404	21210606	203	*	17	Intron (NM_199779.2/pdia4, intron 8 of 9)	25	21204690	21211466	6777	1	pdia4	NM_199779.2	5714	gene-pdia4	26.9068135	0.724648784350714	TRUE
NC_133199.1	21221955	21222013	59	*	16	Intron (NM_001077279.1/ezh2, intron 8 of 19)	25	21215543	21234462	18920	1	ezh2	NM_001077279.1	6412	gene-ezh2	20.9777855	0.61838304874327	TRUE
NC_133199.1	21241811	21241882	72	*	16	Intron (XM_021470126.3/cul1b, intron 11 of 21)	25	21234596	21270353	35758	2	cul1b	XM_021470126.3	28471	gene-cul1b	16.4412065	0.479428861400137	TRUE
NC_133199.1	22438342	22438488	147	*	18	Intron (NM_200844.1/relch, intron 14 of 28)	25	22393883	22552282	158400	2	relch	NM_200844.1	113794	gene-relch	7.645973	0.0221351540169495	TRUE
NC_133199.1	22632788	22632926	139	*	24	Intron (XM_009297395.2/arfgef1, intron 28 of 39)	25	22607398	22747322	139925	2	arfgef1	XM_009297395.2	114396	gene-arfgef1	4.927735	-0.271637091786152	TRUE
NC_133199.1	22646440	22646520	81	*	15	Intron (XM_009297395.2/arfgef1, intron 22 of 39)	25	22607398	22747322	139925	2	arfgef1	XM_009297395.2	100802	gene-arfgef1	4.927735	-0.271637091786152	TRUE
NC_133199.1	22651188	22651351	164	*	30	Intron (XM_009297395.2/arfgef1, intron 20 of 39)	25	22607398	22747322	139925	2	arfgef1	XM_009297395.2	95971	gene-arfgef1	4.927735	-0.271637091786152	TRUE
NC_133199.1	22747297	22747355	59	*	19	Promoter (<=1kb)	25	22607398	22747322	139925	2	arfgef1	XM_009297395.2	0	gene-arfgef1	4.927735	-0.271637091786152	TRUE
NC_133199.1	22754399	22754469	71	*	14	Intron (XM_021470305.3/cpa6, intron 10 of 10)	25	22751564	22789925	38362	2	cpa6	XM_021470305.3	35456	gene-cpa6	4.9308055	-0.261030357673852	TRUE
NC_133199.1	22920707	22920856	150	*	27	Intron (XM_001923322.6/prex2, intron 15 of 39)	25	22818868	23077701	258834	1	prex2	XM_001923322.6	101839	gene-prex2	1.848082	-0.874640463286629	TRUE
NC_133199.1	23426245	23426375	131	*	19	Intron (XM_073940067.1/sulf1, intron 4 of 18)	25	23286421	23458801	172381	1	sulf1	XM_073940067.1	139824	gene-sulf1	22.9165215	0.687682478230411	TRUE
NC_133199.1	23435539	23435606	68	*	16	Intron (XM_073940067.1/sulf1, intron 8 of 18)	25	23286421	23458801	172381	1	sulf1	XM_073940067.1	149118	gene-sulf1	22.9165215	0.687682478230411	TRUE
NC_133199.1	23579931	23580062	132	*	28	Intron (XM_073940025.1/csrnp1b, intron 4 of 4)	25	23576918	23589474	12557	2	csrnp1b	XM_073940025.1	9412	gene-csrnp1b	14.534974	0.378978109714748	TRUE
NC_133199.1	23582881	23583052	172	*	26	5' UTR	25	23576918	23589474	12557	2	csrnp1b	XM_073940025.1	6422	gene-csrnp1b	14.534974	0.378978109714748	TRUE
NC_133199.1	24095626	24095718	93	*	19	Intron (NM_001423668.1/map3k22, intron 14 of 17)	25	24081183	24192668	111486	2	map3k22	NM_001423668.1	96950	gene-map3k22	1.161407	-1.12712861890656	TRUE
NC_133199.1	24201108	24201278	171	*	18	Intron (NM_001002207.1/acaa1, intron 10 of 11)	25	24197227	24204240	7014	1	acaa1	NM_001002207.1	3881	gene-acaa1	10.078269	0.154632617125735	TRUE
NC_133199.1	24415878	24415952	75	*	18	Intron (NM_001386453.1/gars1, intron 9 of 16)	25	24408475	24427397	18923	1	gars1	NM_001386453.1	7403	gene-gars1	103.0595915	1.59568249436031	TRUE
NC_133199.1	24421729	24421780	52	*	15	Intron (NM_001386453.1/gars1, intron 11 of 16)	25	24408475	24427397	18923	1	gars1	NM_001386453.1	13254	gene-gars1	103.0595915	1.59568249436031	TRUE
NC_133199.1	24539623	24539692	70	*	16	Promoter (<=1kb)	25	24538648	24549567	10920	1	sec22c	XM_073940652.1	975	gene-sec22c	2.3733275	-0.740176130149266	TRUE
NC_133199.1	24834010	24834111	102	*	21	Promoter (2-3kb)	25	24821350	24836939	15590	2	kpna1	XM_696267.10	2828	gene-kpna1	17.9150225	0.505904761696583	TRUE
NC_133199.1	24849461	24849630	170	*	23	Promoter (2-3kb)	25	24847110	24886341	39232	1	drd3	XM_073939989.1	2351	gene-drd3	1.4717585	-0.976263397074077	TRUE
NC_133199.1	24856292	24856432	141	*	20	Intron (XM_073939989.1/drd3, intron 3 of 5)	25	24847110	24886341	39232	1	drd3	XM_073939989.1	9182	gene-drd3	1.4717585	-0.976263397074077	TRUE
NC_133199.1	25330635	25330742	108	*	27	Intron (XM_021473767.3/atp8a2, intron 12 of 36)	25	25251866	25351643	99778	2	atp8a2	XM_021473767.3	20901	gene-atp8a2	11.725416	0.257883915775769	TRUE
NC_133199.1	25330922	25331096	175	*	26	Intron (XM_021473767.3/atp8a2, intron 11 of 36)	25	25251866	25351643	99778	2	atp8a2	XM_021473767.3	20547	gene-atp8a2	11.725416	0.257883915775769	TRUE
NC_133199.1	25337923	25338034	112	*	17	5' UTR	25	25251866	25351643	99778	2	atp8a2	XM_021473767.3	13609	gene-atp8a2	11.725416	0.257883915775769	TRUE
NC_133199.1	25486819	25486938	120	*	18	Intron (XR_012399317.1/LOC141380677, intron 2 of 2)	25	25479505	25491637	12133	1	LOC141380677	XR_012399317.1	7314	gene-LOC141380677	0.052566	-2.71521494738323	TRUE
NC_133199.1	25652839	25652993	155	*	20	Intron (XM_073940364.1/flt1, intron 13 of 30)	25	25630716	25689634	58919	2	flt1	XM_073940364.1	36641	gene-flt1	2.436115	-0.698866367461083	TRUE
NC_133199.1	25726225	25726326	102	*	18	Intron (XM_073940673.1/tmprss7, intron 15 of 17)	25	25723290	25745603	22314	2	tmprss7	XM_002666653.8	19277	gene-tmprss7	0.1746385	-2.37711571278822	TRUE
NC_133199.1	25801727	25801842	116	*	17	Promoter (2-3kb)	25	25798121	25804783	6663	2	tagln3b	NM_199720.1	2941	gene-tagln3b	16.233388	0.491106718060996	TRUE
NC_133199.1	27165324	27165462	139	*	22	Intron (XM_005162747.6/zfhx4, intron 9 of 9)	25	27160606	27237437	76832	2	zfhx4	XM_005162747.6	71975	gene-zfhx4	4.2932855	-0.375692611852134	TRUE
NC_133199.1	27184986	27185053	68	*	16	Intron (XM_005162747.6/zfhx4, intron 4 of 9)	25	27160606	27237437	76832	2	zfhx4	XM_005162747.6	52384	gene-zfhx4	4.2932855	-0.375692611852134	TRUE
NC_133199.1	27199018	27199055	38	*	15	Intron (XM_005162747.6/zfhx4, intron 4 of 9)	25	27160606	27237437	76832	2	zfhx4	XM_005162747.6	38382	gene-zfhx4	4.2932855	-0.375692611852134	TRUE
