seqnames	start	end	width	strand	phastcons	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	gene_name	mean_tpm	z_fpkm	is_active
NC_133194.1	47950782	47950908	127	*	16	Promoter (<=1kb)	20	46969643	47951030	981388	2	csmd3b	XM_017352314.4	122	gene-csmd3b	0.002664	-4.86139265776437	FALSE
NC_133194.1	48851583	48851679	97	*	18	Promoter (<=1kb)	20	48851344	48857006	5663	1	utp23	XM_068215127.1	239	gene-utp23	30.473557	0.872106391037779	TRUE
NC_133194.1	49520610	49520665	56	*	15	Promoter (<=1kb)	20	49298474	49520636	222163	2	ext1b	XR_012394556.1	0	gene-ext1b	3.1438185	-0.623085342346701	TRUE
NC_133194.1	50418465	50418554	90	*	15	Intron (XM_073930797.1/ext1c, intron 8 of 12)	20	50325666	50423269	97604	1	ext1c	XM_073930797.1	92799	gene-ext1c	4.2206735	-0.337441888930573	TRUE
NC_133194.1	50505972	50506022	51	*	14	Intron (XM_073930758.1/psmb2, intron 1 of 5)	20	50483810	50514677	30868	2	psmb2	XM_073930758.1	8655	gene-psmb2	291.241773	2.22320171045176	TRUE
NC_133194.1	51016239	51016354	116	*	22	Intron (XM_073931951.1/LOC100329589, intron 16 of 16)	20	50835092	51021051	185960	1	LOC100329589	XM_073931951.1	181147	gene-LOC100329589	0.2547155	-2.05231075668645	TRUE
NC_133194.1	51017971	51018091	121	*	16	Intron (XM_073931951.1/LOC100329589, intron 16 of 16)	20	50835092	51021051	185960	1	LOC100329589	XM_073931951.1	182879	gene-LOC100329589	0.2547155	-2.05231075668645	TRUE
NC_133194.1	51039515	51039569	55	*	15	Intron (XM_073931952.1/LOC101886774, intron 5 of 14)	20	51029127	51049480	20354	2	LOC101886774	XM_073931952.1	9911	gene-LOC101886774	0.9860745	-1.28734080011209	TRUE
NC_133194.1	51398863	51398915	53	*	14	Intron (XM_073931979.1/trak1b, intron 9 of 14)	20	51393509	51403328	9820	2	trak1b	XM_073931979.1	4413	gene-trak1b	1.7051935	-0.87104682825354	TRUE
NC_133195.1	495826	495928	103	*	16	Promoter (<=1kb)	21	495523	552109	56587	1	nt5dc1	XM_073933037.1	303	gene-nt5dc1	2.494959	-0.67821205412888	TRUE
NC_133195.1	2595754	2595899	146	*	26	Intron (XM_005160335.6/med23, intron 28 of 29)	21	2586394	2672270	85877	2	med23	XM_005160335.6	76371	gene-med23	17.3527285	0.488891509643308	TRUE
NC_133195.1	2834768	2834830	63	*	16	3' UTR	21	2822053	2835934	13882	1	syncrip	XM_009294525.2	12715	gene-syncrip	278.5381405	2.2286920560717	TRUE
NC_133195.1	3154452	3154561	110	*	19	Intron (XM_021468422.2/map3k5, intron 4 of 28)	21	3098942	3180515	81574	2	map3k5	XM_021468422.2	25954	gene-map3k5	3.0312675	-0.602484388073131	TRUE
NC_133195.1	4166379	4166532	154	*	26	Promoter (<=1kb)	21	4165992	4178706	12715	1	sprtn	NM_001423865.1	387	gene-sprtn	4.494216	-0.309160012979445	TRUE
NC_133195.1	4187765	4187863	99	*	20	Intron (NM_001386264.1/fam89a, intron 1 of 1)	21	4182019	4188331	6313	1	fam89a	NM_001386264.1	5746	gene-fam89a	9.7556945	0.145620878677706	TRUE
NC_133195.1	4496383	4496458	76	*	16	Intron (XM_021468594.3/tiam2b, intron 15 of 24)	21	4482758	4540626	57869	2	LOC137488609	XR_012396319.1	44168	gene-LOC137488609	0.03611	-3.49392477142046	FALSE
NC_133195.1	4497070	4497138	69	*	17	Intron (XM_021468594.3/tiam2b, intron 16 of 24)	21	4482758	4540626	57869	2	LOC137488609	XR_012396319.1	43488	gene-LOC137488609	0.03611	-3.49392477142046	FALSE
NC_133195.1	4866361	4866440	80	*	15	Intron (XM_005160349.3/papola, intron 12 of 22)	21	4855252	4881444	26193	2	papola	XM_005160349.3	15004	gene-papola	40.771868	1.03533519885451	TRUE
NC_133195.1	4972082	4972158	77	*	17	3' UTR	21	4957287	5029001	71715	2	zdhhc14	XM_073933097.1	56843	gene-zdhhc14	3.8879015	-0.415267500966039	TRUE
NC_133195.1	6632990	6633137	148	*	30	5' UTR	21	6621163	6696521	75359	1	si:ch211-191a24.4	XM_073932104.1	11827	gene-si:ch211-191a24.4	7.612907	0.0398653686664544	TRUE
NC_133195.1	7333641	7333706	66	*	19	Intron (XM_073934055.1/dsg2.2, intron 1 of 13)	21	7306267	7368377	62111	2	dhcr24	XM_073932412.1	34671	gene-dhcr24	5.9548745	-0.231368142003386	TRUE
NC_133195.1	7691404	7691574	171	*	19	Intron (XR_012396339.1/usp24, intron 9 of 38)	21	6994157	7740501	746345	2	usp24	XR_012396339.1	48927	gene-usp24	7.438198	-0.0480847947064444	TRUE
NC_133195.1	12898796	12899040	245	*	20	Distal Intergenic	21	12913185	12940576	27392	1	zgc:153383	XM_073933231.1	-14145	gene-zgc:153383	1.7523245	-1.17442731649152	TRUE
NC_133195.1	16288952	16289192	241	*	32	Intron (XM_009294615.5/prrc2c, intron 28 of 32)	21	16280616	16336036	55421	2	prrc2c	XM_009294615.5	46844	gene-prrc2c	21.7991785	0.596803618186269	TRUE
NC_133195.1	16305626	16305725	100	*	16	Intron (XM_009294615.5/prrc2c, intron 17 of 32)	21	16280616	16336036	55421	2	prrc2c	XM_009294615.5	30311	gene-prrc2c	21.7991785	0.596803618186269	TRUE
NC_133195.1	16344003	16344095	93	*	24	Promoter (1-2kb)	21	16339688	16345263	5576	2	si:dkey-239i20.2	NM_001044829.2	1168	gene-si:dkey-239i20.2	7.0658145	0.00072900432489194	TRUE
NC_133195.1	17131265	17131351	87	*	21	5' UTR	21	17076091	17141603	65513	2	fam20b	NM_001044818.1	10252	gene-fam20b	10.2838675	0.165811282944998	TRUE
NC_133195.1	17617929	17618397	469	*	97	Promoter (<=1kb)	21	17541352	17618944	77593	2	lrrc52	XM_068215629.2	547	gene-lrrc52	0.0273565	-3.59262141631845	FALSE
NC_133195.1	17618431	17618526	96	*	20	Promoter (<=1kb)	21	17541352	17618944	77593	2	lrrc52	XM_068215629.2	418	gene-lrrc52	0.0273565	-3.59262141631845	FALSE
NC_133195.1	17918617	17918734	118	*	16	Promoter (<=1kb)	21	17918561	17924849	6289	1	kcnk13b	NM_001025483.1	56	gene-kcnk13b	0	-Inf	FALSE
NC_133195.1	22762496	22762632	137	*	22	Intron (NM_001044801.2/rhoj, intron 4 of 4)	21	22729211	22762645	33435	1	rhoj	NM_001044801.2	33285	gene-rhoj	5.408928	-0.287728820132306	TRUE
NC_133195.1	23041274	23041449	176	*	22	Intron (XM_073932552.1/prkchb, intron 1 of 14)	21	22904633	23068861	164229	2	prkchb	XM_073932552.1	27412	gene-prkchb	2.0015465	-0.825946706175695	TRUE
NC_133195.1	23992968	23993056	89	*	19	Intron (XM_005160485.6/jag2b, intron 9 of 24)	21	23936332	24020773	84442	1	jag2b	XM_005160485.6	56636	gene-jag2b	16.551236	0.460580930595147	TRUE
NC_133195.1	24414593	24414711	119	*	21	Intron (XM_005160503.6/daam1b, intron 11 of 25)	21	24361897	24483560	121664	2	daam1b	XM_005160503.6	68849	gene-daam1b	17.9808605	0.504436607639333	TRUE
NC_133195.1	25034313	25034444	132	*	17	Intron (XR_012396420.1/LOC141379564, intron 2 of 2)	21	25026354	25073134	46781	1	LOC141379564	XR_012396420.1	7959	gene-LOC141379564	0	-Inf	FALSE
NC_133195.1	25259633	25259726	94	*	19	Intron (XM_005160505.6/lnx1, intron 2 of 10)	21	25216623	25291307	74685	1	lnx1	XM_005160505.6	43010	gene-lnx1	3.7178125	-0.41577537698197	TRUE
NC_133195.1	25350788	25350850	63	*	15	Promoter (<=1kb)	21	25350314	25547799	197486	1	scfd2	NM_001013564.2	474	gene-scfd2	4.619179	-0.324735939433588	TRUE
NC_133195.1	28170089	28170137	49	*	15	Intron (XM_021468510.2/hook1, intron 5 of 22)	21	28162013	28187944	25932	1	hook1	XM_021468510.2	8076	gene-hook1	2.3815225	-0.744649901773734	TRUE
NC_133195.1	28554402	28554499	98	*	23	Intron (NM_199597.1/exoc1, intron 8 of 18)	21	28537271	28562847	25577	2	exoc1	NM_199597.1	8348	gene-exoc1	20.296298	0.58781903378289	TRUE
NC_133195.1	28678061	28678112	52	*	15	Intron (NM_001243321.1/capn3b, intron 2 of 20)	21	28639359	28685056	45698	2	capn3b	NM_001243321.1	6944	gene-capn3b	0.421408	-1.92021565785405	TRUE
NC_133195.1	28984770	28984856	87	*	19	Intron (XM_073933275.1/syne1a, intron 66 of 150)	21	28744000	29073973	329974	1	syne1a	XM_073933275.1	240770	gene-syne1a	3.046966	-0.596039024620614	TRUE
NC_133195.1	29405388	29405474	87	*	18	Intron (XR_012395731.1/LOC137488655, intron 4 of 6)	21	29344108	29424559	80452	2	LOC137488655	XR_012395731.1	19085	gene-LOC137488655	0	-Inf	FALSE
NC_133195.1	29554436	29554562	127	*	16	Intron (XR_012395741.1/LOC141379245, intron 1 of 3)	21	29537327	29563591	26265	1	LOC141379245	XR_012395743.1	17109	gene-LOC141379245	0	-Inf	FALSE
NC_133195.1	30267858	30268118	261	*	19	Intron (XM_068215647.2/kif26aa, intron 11 of 14)	21	30155269	30281089	125821	1	kif26aa	XM_068215647.2	112589	gene-kif26aa	3.450143	-0.484668840816466	TRUE
NC_133195.1	32809324	32809501	178	*	43	Intron (XR_012395830.1/LOC137488661, intron 3 of 5)	21	32702202	33033665	331464	2	LOC137488661	XR_012395830.1	224164	gene-LOC137488661	0.129001	-2.39851334581184	TRUE
NC_133195.1	34215398	34215461	64	*	20	Intron (XM_009294731.4/usta, intron 1 of 7)	21	34186377	34887509	701133	2	LOC141379311	XM_073933374.1	672048	gene-LOC141379311	0.011345	-3.5451397976086	FALSE
NC_133195.1	34540459	34540545	87	*	18	Intron (XM_073933374.1/LOC141379311, intron 1 of 1)	21	34186377	34887509	701133	2	LOC141379311	XM_073933374.1	346964	gene-LOC141379311	0.011345	-3.5451397976086	FALSE
NC_133195.1	35374647	35374727	81	*	16	Intron (NM_001002588.1/sec63, intron 9 of 19)	21	35365405	35384098	18694	1	sec63	NM_001002588.1	9242	gene-sec63	26.418877	0.761534426185775	TRUE
NC_133195.1	35374923	35375022	100	*	20	Intron (NM_001002588.1/sec63, intron 10 of 19)	21	35365405	35384098	18694	1	sec63	NM_001002588.1	9518	gene-sec63	26.418877	0.761534426185775	TRUE
NC_133195.1	37668853	37668959	107	*	26	Intron (XM_682939.8/trmt1l, intron 10 of 15)	21	37616888	37685720	68833	2	swt1	XM_068215667.2	16761	gene-swt1	4.7112095	-0.333985660727807	TRUE
NC_133195.1	38076531	38076597	67	*	18	3' UTR	21	38053605	38081963	28359	2	stmn4	NM_213401.1	5366	gene-stmn4	6.804848	-0.0609305242921278	TRUE
NC_133195.1	39711561	39711670	110	*	20	Intron (XM_073932429.1/enah, intron 3 of 10)	21	39691531	39759011	67481	2	enah	XM_073932429.1	47341	gene-enah	16.1282725	0.491919688026576	TRUE
NC_133195.1	42505444	42505586	143	*	22	Promoter (<=1kb)	21	42504957	42535104	30148	1	reps1	XR_012395628.1	487	gene-reps1	12.9571175	0.319672164483075	TRUE
NC_133195.1	42869272	42869543	272	*	37	Intron (XR_012395470.1/esco2, intron 4 of 4)	21	42628019	42993856	365838	1	esco2	XR_012395470.1	241253	gene-esco2	69.630037	1.35201832863673	TRUE
NC_133195.1	44945698	44945779	82	*	17	Intron (XR_012396027.1/fam184ab, intron 4 of 10)	21	44843244	44986129	142886	1	fam184ab	XR_012396027.1	102454	gene-fam184ab	0.650232	-1.542975574621	TRUE
NC_133195.1	44973408	44973525	118	*	18	Intron (XR_012396027.1/fam184ab, intron 8 of 10)	21	44843244	44986129	142886	1	fam184ab	XR_012396027.1	130164	gene-fam184ab	0.650232	-1.542975574621	TRUE
NC_133195.1	44998877	44999000	124	*	28	Intron (XM_005170195.6/fam184ab, intron 10 of 17)	21	44843244	45094136	250893	1	fam184ab	XM_005170195.6	155633	gene-fam184ab	0.650232	-1.542975574621	TRUE
NC_133195.1	45599425	45599538	114	*	18	Intron (XM_017352525.4/dcbld1, intron 13 of 14)	21	45592403	45675611	83209	2	dcbld1	XM_017352525.4	76073	gene-dcbld1	8.3045165	0.052932538165784	TRUE
NC_133195.1	46964643	46964675	33	*	14	Intron (XM_073932751.1/parp1, intron 5 of 23)	21	46963572	46968709	5138	2	adorb1a	NM_001423485.1	4034	gene-adorb1a	0.0229015	-Inf	FALSE
NC_133195.1	47078451	47078692	242	*	19	Intron (XR_012396058.1/LOC141379445, intron 1 of 1)	21	47067718	47082600	14883	1	LOC141379445	XR_012396058.1	10733	gene-LOC141379445	0.033261	-Inf	FALSE
NC_133195.1	47078935	47079012	78	*	19	Intron (XR_012396058.1/LOC141379445, intron 1 of 1)	21	47067718	47082600	14883	1	LOC141379445	XR_012396058.1	11217	gene-LOC141379445	0.033261	-Inf	FALSE
NC_133195.1	49129089	49129166	78	*	18	Intron (XM_002665785.8/fermt1, intron 11 of 14)	21	49120741	49157478	36738	2	fermt1	XM_002665785.8	28312	gene-fermt1	18.3421255	0.562976316109237	TRUE
NC_133195.1	49888194	49888277	84	*	17	Promoter (<=1kb)	21	49877387	49888436	11050	2	eif2b2	NM_212903.1	159	gene-eif2b2	42.4295945	1.02619070161257	TRUE
NC_133195.1	53076853	53077046	194	*	23	Intron (XM_002667519.8/kif13bb, intron 11 of 41)	21	53028426	53100253	71828	2	kif13bb	XM_002667519.8	23207	gene-kif13bb	1.9280255	-0.868666250597573	TRUE
NC_133195.1	54772095	54772713	619	*	59	Intron (XR_012396145.1/mia3, intron 28 of 28)	21	54769159	54925780	156622	2	disp1	XM_017352523.4	153067	gene-disp1	5.273648	-0.267709861689422	TRUE
NC_133195.1	57862029	57862212	184	*	30	5' UTR	21	57595403	57948068	352666	1	LOC101884676	XM_073933868.1	266626	gene-LOC101884676	0.036868	-3.48121769151901	FALSE
NC_133195.1	57864437	57864555	119	*	18	5' UTR	21	57595403	57948068	352666	1	LOC101884676	XM_073933868.1	269034	gene-LOC101884676	0.036868	-3.48121769151901	FALSE
NC_133195.1	57867603	57867673	71	*	20	5' UTR	21	57595403	57948068	352666	1	LOC101884676	XM_073933868.1	272200	gene-LOC101884676	0.036868	-3.48121769151901	FALSE
NC_133195.1	58535737	58535793	57	*	16	5' UTR	21	58483201	58574925	91725	1	pak5	XM_073932328.1	52536	gene-pak5	1.484505	-1.0206969287082	TRUE
NC_133196.1	93345	93456	112	*	19	5' UTR	22	82614	115640	33027	1	ppef2b	XM_073935576.1	10731	gene-ppef2b	0.245949	-2.01858769851638	TRUE
NC_133196.1	249591	250306	716	*	42	Intron (XM_073934412.1/zer1, intron 5 of 15)	22	242351	259032	16682	1	zer1	XM_073934412.1	7240	gene-zer1	10.0265025	0.184340785763164	TRUE
NC_133196.1	456519	456599	81	*	17	Promoter (1-2kb)	22	454213	458335	4123	2	LOC572200	NM_001386269.1	1736	gene-LOC572200	49.802617	1.0990979954377	TRUE
NC_133196.1	2256634	2256729	96	*	21	Intron (XM_001920273.9/onecut2, intron 1 of 1)	22	2216315	2263230	46916	2	onecut2	XM_001920273.9	6501	gene-onecut2	1.2236945	-1.26257595846962	TRUE
NC_133196.1	3766951	3767007	57	*	17	Promoter (<=1kb)	22	3766451	3773669	7219	1	hnrnpabb	NM_213302.1	500	gene-hnrnpabb	641.4176	2.72877314896975	TRUE
NC_133196.1	4505351	4505453	103	*	18	Intron (XR_012396507.1/scamp1, intron 6 of 9)	22	4498424	4556363	57940	2	scamp1	XR_012396507.1	50910	gene-scamp1	9.440647	0.136357455987492	TRUE
NC_133196.1	4505536	4505612	77	*	17	Intron (XR_012396507.1/scamp1, intron 6 of 9)	22	4498424	4556363	57940	2	scamp1	XR_012396507.1	50751	gene-scamp1	9.440647	0.136357455987492	TRUE
NC_133196.1	5455299	5455460	162	*	19	Intron (XM_001922983.6/nup188, intron 27 of 43)	22	5416657	5483610	66954	1	nup188	XM_001922983.6	38642	gene-nup188	31.405232	0.834626331670284	TRUE
NC_133196.1	5473895	5474017	123	*	17	Intron (XM_001922983.6/nup188, intron 40 of 43)	22	5416657	5483610	66954	1	nup188	XM_001922983.6	57238	gene-nup188	31.405232	0.834626331670284	TRUE
NC_133196.1	5669184	5669304	121	*	17	Intron (NM_131441.1/notch1a, intron 17 of 32)	22	5645319	5713901	68583	2	notch1a	NM_131441.1	44597	gene-notch1a	23.2442655	0.612494180124327	TRUE
NC_133196.1	6994865	6994917	53	*	16	Intron (XR_012397096.1/LOC137488778, intron 1 of 9)	22	6722288	7005730	283443	2	LOC137488778	XR_012397096.1	10813	gene-LOC137488778	0.03013	-3.35382088238643	FALSE
NC_133196.1	6994952	6995035	84	*	17	Intron (XR_012397096.1/LOC137488778, intron 1 of 9)	22	6722288	7005730	283443	2	LOC137488778	XR_012397096.1	10695	gene-LOC137488778	0.03013	-3.35382088238643	FALSE
NC_133196.1	11354035	11354096	62	*	17	Promoter (<=1kb)	22	11349844	11354037	4194	2	esm1	NM_001076741.1	0	gene-esm1	2.095219	-0.727577814778238	TRUE
NC_133196.1	12121008	12121058	51	*	17	Promoter (<=1kb)	22	12121338	12124296	2959	1	rx3	NM_131227.1	-280	gene-rx3	4.0493985	-0.386303455236781	TRUE
NC_133196.1	12271445	12271519	75	*	19	Intron (XR_012397174.1/LOC141379988, intron 2 of 2)	22	12246348	12279934	33587	1	LOC141379988	XR_012397174.1	25097	gene-LOC141379988	0.020324	-3.60124584241036	FALSE
NC_133196.1	12564986	12565236	251	*	24	Promoter (<=1kb)	22	12546100	12565554	19455	2	dnajc21	NM_200044.1	318	gene-dnajc21	18.702819	0.567040423213245	TRUE
NC_133196.1	13155560	13155618	59	*	18	Intron (XR_012397180.1/gtf3c5, intron 5 of 5)	22	12736562	13415087	678526	1	gtf3c5	XR_012397180.1	418998	gene-gtf3c5	14.890041	0.436033224707819	TRUE
NC_133196.1	13322220	13322316	97	*	21	Intron (XR_012397180.1/gtf3c5, intron 5 of 5)	22	12736562	13415087	678526	1	gtf3c5	XR_012397180.1	585658	gene-gtf3c5	14.890041	0.436033224707819	TRUE
NC_133196.1	15055606	15055731	126	*	26	Intron (NM_001080655.1/pnpla7a, intron 7 of 9)	22	15051696	15062359	10664	2	pnpla7a	NM_001080655.1	6628	gene-pnpla7a	6.404788	-0.178152224446689	TRUE
NC_133196.1	15314872	15314978	107	*	22	Intron (XM_005161113.6/stxbp1a, intron 18 of 19)	22	15262187	15320127	57941	1	stxbp1a	XM_005161113.6	52685	gene-stxbp1a	17.2348455	0.468107553736254	TRUE
NC_133196.1	15396630	15396727	98	*	19	Intron (XM_002665922.8/whrna, intron 10 of 12)	22	15383958	15577757	193800	2	whrna	XM_002665922.8	181030	gene-whrna	0.5330065	-1.75020548444599	TRUE
NC_133196.1	16315766	16315924	159	*	22	Intron (XM_693509.11/mmp17a, intron 8 of 9)	22	16296217	16452850	156634	2	mmp17a	XM_693509.11	136926	gene-mmp17a	0.3120985	-2.1749372577192	TRUE
NC_133196.1	16599004	16599152	149	*	18	Intron (XM_009295295.5/sfswap, intron 12 of 16)	22	16532939	16690110	157172	2	sfswap	XM_009295295.5	90958	gene-sfswap	16.58948	0.483349342219012	TRUE
NC_133196.1	17009585	17009681	97	*	15	Promoter (<=1kb)	22	17009569	17027092	17524	1	smarcb1b	XM_005161146.4	16	gene-smarcb1b	69.561556	1.35672557680049	TRUE
NC_133196.1	17322676	17322752	77	*	19	Promoter (2-3kb)	22	17320020	17378948	58929	1	LOC141379836	XR_012396689.1	2656	gene-LOC141379836	0.006758	-Inf	FALSE
NC_133196.1	17433695	17433737	43	*	17	Intron (XR_012396691.1/LOC141379836, intron 4 of 4)	22	17320020	17435943	115924	1	LOC141379836	XR_012396690.1	113675	gene-LOC141379836	0.006758	-Inf	FALSE
NC_133196.1	18694713	18694816	104	*	17	5' UTR	22	18689407	18726876	37470	1	tsc1b	NM_001282392.1	5306	gene-tsc1b	7.412948	-0.0296978136259138	TRUE
NC_133196.1	18871654	18871733	80	*	26	Downstream (<=300bp)	22	18875065	18878772	3708	2	barhl1b	NM_001018132.1	7039	gene-barhl1b	1.7147055	-0.985495440646086	TRUE
NC_133196.1	20300893	20300983	91	*	16	Intron (NM_213073.2/med15, intron 10 of 17)	22	20296002	20313224	17223	2	med15	NM_213073.2	12241	gene-med15	19.325652	0.56495687482905	TRUE
NC_133196.1	22405910	22405996	87	*	18	Promoter (1-2kb)	22	22401781	22407135	5355	2	rgs7bpb	XR_012396482.1	1139	gene-rgs7bpb	0.832763	-1.35747339608523	TRUE
NC_133196.1	22497705	22497908	204	*	43	Intron (XM_021469071.3/ank1b, intron 39 of 43)	22	22490111	22619255	129145	2	ank1b	XM_021469065.3	121347	gene-ank1b	0.930612	-1.33853555764798	TRUE
NC_133196.1	22502270	22502351	82	*	17	Intron (XM_021469065.3/ank1b, intron 39 of 43)	22	22490111	22619255	129145	2	ank1b	XM_021469065.3	116904	gene-ank1b	0.930612	-1.33853555764798	TRUE
NC_133196.1	22512599	22512685	87	*	20	Intron (XM_021469065.3/ank1b, intron 35 of 43)	22	22490111	22619255	129145	2	ank1b	XM_021469065.3	106570	gene-ank1b	0.930612	-1.33853555764798	TRUE
NC_133196.1	22519853	22520168	316	*	30	Intron (XM_021469065.3/ank1b, intron 29 of 43)	22	22490111	22619255	129145	2	ank1b	XM_021469065.3	99087	gene-ank1b	0.930612	-1.33853555764798	TRUE
NC_133196.1	23914419	23914494	76	*	26	Intron (XM_073934876.1/myo5b, intron 21 of 25)	22	23906964	23945935	38972	2	myo5b	XM_073934876.1	31441	gene-myo5b	5.7165465	-0.196154451594596	TRUE
NC_133196.1	24558625	24558695	71	*	16	5' UTR	22	24548692	24572607	23916	1	htr3b	XM_073935342.1	9933	gene-htr3b	0.043795	-2.82615959126276	TRUE
NC_133196.1	26312892	26312961	70	*	16	Promoter (<=1kb)	22	26136724	26312995	176272	2	igsf9bb	XM_009295418.4	34	gene-igsf9bb	0.1304675	-2.43207386908665	TRUE
NC_133196.1	26563081	26563248	168	*	17	Intron (XM_005161265.6/dixdc1b, intron 18 of 20)	22	26515534	26565812	50279	1	dixdc1b	XM_005161265.6	47547	gene-dixdc1b	7.9128755	-0.0154310661397015	TRUE
NC_133196.1	26694929	26695054	126	*	23	Intron (XM_005161195.6/nfrkb, intron 25 of 25)	22	26694332	26719866	25535	2	nfrkb	XM_005161195.6	24812	gene-nfrkb	10.500581	0.176157914265351	TRUE
NC_133196.1	29611490	29611577	88	*	22	Promoter (<=1kb)	22	29603049	29611520	8472	2	rce1b	XM_073935918.1	0	gene-rce1b	0.038821	-Inf	FALSE
NC_133196.1	30618590	30618741	152	*	17	Intron (NM_001098748.1/pacs1a, intron 15 of 23)	22	30577293	30627184	49892	1	pacs1a	NM_001098748.1	41297	gene-pacs1a	5.0174715	-0.261429252919995	TRUE
NC_133196.1	30702250	30702316	67	*	19	Intron (XM_005161353.6/nrxn2a, intron 6 of 6)	22	30699837	30945509	245673	2	nrxn2a	XM_005161353.6	243193	gene-nrxn2a	0.6619785	-1.39385149493917	TRUE
NC_133196.1	31076847	31076991	145	*	18	Intron (XM_009295476.5/nrxn2a, intron 16 of 23)	22	30699837	31407977	708141	2	nrxn2a	XM_009295476.5	330986	gene-nrxn2a	0.6619785	-1.39385149493917	TRUE
NC_133196.1	31499449	31499579	131	*	40	Intron (XR_012397213.1/rasgrp2, intron 6 of 17)	22	31468787	31507156	38370	2	rasgrp2	XR_012397213.1	7577	gene-rasgrp2	0.252232	-2.06563962113096	TRUE
NC_133196.1	31645651	31645814	164	*	31	Intron (XM_073934173.1/nrg2a, intron 7 of 7)	22	31638292	31700620	62329	2	nrg2a	XM_073934173.1	54806	gene-nrg2a	1.881751	-0.793658239777275	TRUE
NC_133196.1	31929403	31929532	130	*	18	Distal Intergenic	22	31916122	31922095	5974	1	LOC137488867	XR_011008127.2	13281	gene-LOC137488867	0.0353755	-3.26231993189245	FALSE
NC_133196.1	32684987	32685058	72	*	24	Promoter (<=1kb)	22	32672707	32685062	12356	2	pwwp2a	XM_073935987.1	4	gene-pwwp2a	17.6491545	0.514393950768127	TRUE
NC_133196.1	32824857	32824950	94	*	18	Intron (NM_212589.2/hnrnph1l, intron 9 of 10)	22	32823353	32834295	10943	2	hnrnph1l	NM_212589.2	9345	gene-hnrnph1l	170.477771	1.92542454846778	TRUE
NC_133196.1	33455540	33455612	73	*	16	Promoter (<=1kb)	22	33441263	33456419	15157	2	rrm1	XR_012396452.1	807	gene-rrm1	213.137614	2.03657693065335	TRUE
NC_133196.1	36058680	36058800	121	*	16	Intron (XM_068215924.2/ndst1b, intron 4 of 16)	22	35923516	36117901	194386	1	ndst1b	XM_068215924.2	135164	gene-ndst1b	11.4780095	0.237429996122735	TRUE
NC_133196.1	38098887	38099036	150	*	26	Intron (XM_005161406.6/dacha, intron 7 of 11)	22	38052029	38346839	294811	2	dacha	XM_005161406.6	247803	gene-dacha	9.407282	0.12575255468238	TRUE
NC_133196.1	41099168	41099237	70	*	20	Promoter (<=1kb)	22	41098937	41102740	3804	1	pgrmc1	NM_001007392.1	231	gene-pgrmc1	81.902089	1.47111086297964	TRUE
NC_133196.1	41193318	41193413	96	*	26	Intron (XM_005173887.6/amot, intron 8 of 12)	22	41139330	41214311	74982	1	amot	XM_005173887.6	53988	gene-amot	6.633944	-0.0852823468277326	TRUE
NC_133196.1	41766864	41766959	96	*	19	Promoter (1-2kb)	22	41760535	41768292	7758	2	LOC100003704	XM_005170276.6	1333	gene-LOC100003704	7.723424	-0.0191567252693599	TRUE
NC_133196.1	42022475	42022642	168	*	34	Promoter (<=1kb)	22	42022452	42025026	2575	1	LOC141379899	XR_012396863.1	23	gene-LOC141379899	0.370446	-1.94660549530642	TRUE
NC_133196.1	42402185	42402306	122	*	23	Intron (NM_213452.2/slc13a2, intron 11 of 11)	22	42384766	42405297	20532	1	slc13a2	NM_213452.2	17419	gene-slc13a2	1.7470185	-0.925519686730747	TRUE
NC_133196.1	42854458	42854618	161	*	22	Promoter (<=1kb)	22	42846047	42854837	8791	2	srsf1b	NM_200593.2	219	gene-srsf1b	18.3571865	0.576746985538589	TRUE
NC_133196.1	43339862	43339966	105	*	26	Intron (XM_005161432.5/slc13a5a, intron 2 of 11)	22	43315269	43345020	29752	2	slc13a5a	XM_005161432.5	5054	gene-slc13a5a	0.835734	-1.31825776298226	TRUE
NC_133196.1	43763774	43763892	119	*	24	Intron (XM_017352760.4/coro6, intron 3 of 10)	22	43748492	43787316	38825	1	coro6	XM_017352760.4	15282	gene-coro6	2.9158935	-0.632035035878841	TRUE
NC_133196.1	44215316	44215428	113	*	17	Promoter (1-2kb)	22	44213922	44232171	18250	1	kctd16b	XR_012396579.1	1394	gene-kctd16b	0.0493355	-3.10697213256816	FALSE
NC_133196.1	45488987	45489140	154	*	17	Intron (NM_201290.1/cct6a, intron 10 of 13)	22	45483521	45503626	20106	2	cct6a	NM_201290.1	14486	gene-cct6a	376.3451425	2.39795928022679	TRUE
NC_133196.1	45710982	45711193	212	*	36	Intron (XM_073935497.1/sh3pxd2b, intron 1 of 5)	22	45705271	45756126	50856	2	gabra1	XM_009295685.5	44933	gene-gabra1	0.283941	-2.05120638300807	TRUE
NC_133196.1	45734402	45734627	226	*	37	Intron (XM_073935497.1/sh3pxd2b, intron 1 of 5)	22	45705271	45756126	50856	2	gabra1	XM_009295685.5	21499	gene-gabra1	0.283941	-2.05120638300807	TRUE
NC_133196.1	47333172	47333228	57	*	15	Intron (XM_073935537.1/si:ch73-362m14.4, intron 8 of 8)	22	47326766	47345366	18601	2	si:ch73-362m14.4	XM_073935537.1	12138	gene-si:ch73-362m14.4	0.4963145	-1.78154124691424	TRUE
