seqnames	start	end	width	strand	phastcons	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	flank_txIds	flank_geneIds	flank_gene_distances
NC_133199.1	93190	93264	75	*	16	Intron (XM_073941296.1/LOC101887092, intron 38 of 55)	25	104179	137805	33627	1	col15a1a	XM_073941310.1	-10915	XM_073941296.1;XM_073941297.1;XM_073941299.1;XM_073941302.1;XM_073941305.1;XM_073941298.1;XM_073941301.1;XM_073941303.1;XM_073941304.1;XM_073941306.1;XM_073941307.1;XM_073941294.1;XM_073941295.1;XM_073941300.1	LOC101887092;LOC101887092;LOC101887092;LOC101887092;LOC101887092;LOC101887092;LOC101887092;LOC101887092;LOC101887092;LOC101887092;LOC101887092;LOC101887092;LOC101887092;LOC101887092	0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133199.1	98553	98699	147	*	17	Intron (XM_073941296.1/LOC101887092, intron 51 of 55)	25	104179	137805	33627	1	col15a1a	XM_073941310.1	-5480	XM_073941296.1;XM_073941297.1;XM_073941299.1;XM_073941302.1;XM_073941305.1;XM_073941298.1;XM_073941301.1;XM_073941303.1;XM_073941304.1;XM_073941306.1;XM_073941307.1;XM_073941294.1;XM_073941295.1;XM_073941300.1	LOC101887092;LOC101887092;LOC101887092;LOC101887092;LOC101887092;LOC101887092;LOC101887092;LOC101887092;LOC101887092;LOC101887092;LOC101887092;LOC101887092;LOC101887092;LOC101887092	0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133199.1	99244	99319	76	*	15	Intron (XM_073941296.1/LOC101887092, intron 53 of 55)	25	104179	137805	33627	1	col15a1a	XM_073941310.1	-4860	XM_073941296.1;XM_073941297.1;XM_073941299.1;XM_073941302.1;XM_073941305.1;XM_073941298.1;XM_073941301.1;XM_073941303.1;XM_073941304.1;XM_073941306.1;XM_073941307.1;XM_073941294.1;XM_073941295.1;XM_073941300.1;XM_073941310.1;XM_073941312.1;XM_073941315.1;XM_073941316.1;XM_073941319.1;XM_073941320.1;XM_073941321.1;XM_073941322.1	LOC101887092;LOC101887092;LOC101887092;LOC101887092;LOC101887092;LOC101887092;LOC101887092;LOC101887092;LOC101887092;LOC101887092;LOC101887092;LOC101887092;LOC101887092;LOC101887092;col15a1a;col15a1a;col15a1a;col15a1a;col15a1a;col15a1a;col15a1a;col15a1a	0;0;0;0;0;0;0;0;0;0;0;0;0;0;-4860;-4860;-4860;-4860;-4860;-4860;-4860;-4860
NC_133199.1	1213185	1213313	129	*	24	Intron (XM_005170612.5/itgb1a, intron 13 of 15)	25	1205528	1224048	18521	2	itgb1a	NM_001034971.1	10735	XM_005170612.5;XM_017353834.3;XM_017353835.3;XM_068217076.1;NM_001034971.1	itgb1a;itgb1a;itgb1a;itgb1a;itgb1a	0;0;0;0;0
NC_133199.1	1254514	1254636	123	*	16	3' UTR	25	1202106	1249028	46923	2	itgb1a	XM_068217076.1	-5486	XM_009297197.5;XM_009297199.5;XM_068217042.2;XM_073940112.1;XM_073940114.1;XM_073940116.1;XM_073940104.1;XM_073940106.1;XM_073940108.1;XM_073940110.1;XM_073940111.1;XM_073940113.1;XM_073940115.1;XM_073940117.1;XM_073940099.1;XM_073940100.1;XM_073940101.1;XM_073940102.1;XM_073940103.1;XM_073940105.1;XM_073940107.1;XM_073940109.1;NM_001040326.1;NM_181497.3	nrp1a;nrp1a;nrp1a;nrp1a;nrp1a;nrp1a;nrp1a;nrp1a;nrp1a;nrp1a;nrp1a;nrp1a;nrp1a;nrp1a;nrp1a;nrp1a;nrp1a;nrp1a;nrp1a;nrp1a;nrp1a;nrp1a;nrp1a;nrp1a	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133199.1	1328587	1328705	119	*	18	Intron (XM_009297197.5/nrp1a, intron 3 of 16)	25	1254888	1387264	132377	2	nrp1a	NM_181497.3	58559	XM_009297197.5;XM_009297199.5;XM_068217042.2;XM_073940112.1;XM_073940114.1;XM_073940116.1;XM_073940104.1;XM_073940106.1;XM_073940108.1;XM_073940110.1;XM_073940111.1;XM_073940113.1;XM_073940115.1;XM_073940117.1;XM_073940099.1;XM_073940100.1;XM_073940101.1;XM_073940102.1;XM_073940103.1;XM_073940105.1;XM_073940107.1;XM_073940109.1;NM_001040326.1;NM_181497.3	nrp1a;nrp1a;nrp1a;nrp1a;nrp1a;nrp1a;nrp1a;nrp1a;nrp1a;nrp1a;nrp1a;nrp1a;nrp1a;nrp1a;nrp1a;nrp1a;nrp1a;nrp1a;nrp1a;nrp1a;nrp1a;nrp1a;nrp1a;nrp1a	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133199.1	2364126	2364185	60	*	14	Promoter (<=1kb)	25	1711994	2364407	652414	2	pard3aa	XM_073941359.1	222	XM_073941359.1;XM_073941360.1;XM_073941361.1;XM_073941362.1	pard3aa;pard3aa;pard3aa;pard3aa	0;0;0;0
NC_133199.1	8074986	8075047	62	*	14	Promoter (<=1kb)	25	8074292	8153246	78955	1	bmp6	XM_073940340.1	694	NM_001013339.1;XM_073940340.1	bmp6;bmp6	0;0
NC_133199.1	32967591	32967653	63	*	16	Intron (XM_073940492.1/col11a1a, intron 51 of 59)	25	32946419	33036913	90495	2	col11a1a	XM_073940492.1	69260	XM_073940492.1;XM_005162813.2;XM_005162814.2;XM_005162815.2;XM_005162818.2;XM_021470209.2;XM_073940488.1;XM_073940489.1;XM_073940491.1;NM_001083844.1	col11a1a;col11a1a;col11a1a;col11a1a;col11a1a;col11a1a;col11a1a;col11a1a;col11a1a;col11a1a	0;0;0;0;0;0;0;0;0;0
NC_133199.1	32998761	32998843	83	*	16	Intron (XM_073940492.1/col11a1a, intron 32 of 59)	25	32946419	33036913	90495	2	col11a1a	XM_073940492.1	38070	XM_073940492.1;XM_005162813.2;XM_005162814.2;XM_005162815.2;XM_005162818.2;XM_021470209.2;XM_073940488.1;XM_073940489.1;XM_073940491.1;NM_001083844.1	col11a1a;col11a1a;col11a1a;col11a1a;col11a1a;col11a1a;col11a1a;col11a1a;col11a1a;col11a1a	0;0;0;0;0;0;0;0;0;0
NC_133199.1	37884764	37884920	157	*	32	Promoter (<=1kb)	25	37879582	37885131	5550	2	cavin4b	NM_001008579.1	211	XR_012399506.1;NM_001008579.1	agap3;cavin4b	0;0
NC_133199.1	39680574	39680645	72	*	18	Intron (XR_012399519.1/ccdc178, intron 18 of 18)	25	39674259	39774705	100447	1	obscnb	XM_073941064.1	6315	XR_012399519.1;XM_073941014.1;XM_073941015.1;XM_073941016.1;XM_073941017.1;XM_073941018.1;XM_073941019.1;XM_073941020.1;XM_073941021.1;XM_073941022.1;XM_073941023.1;XM_073941024.1;XM_073941025.1;XM_073941026.1;XM_073941027.1;XM_073941028.1;XM_073941029.1;XM_073941030.1;XM_073941031.1;XM_073941032.1;XM_073941033.1;XM_073941034.1;XM_073941035.1;XM_073941036.1;XM_073941037.1;XM_073941038.1;XM_073941039.1;XM_073941040.1;XM_073941041.1;XM_073941042.1;XM_073941043.1;XM_073941044.1;XM_073941045.1;XM_073941046.1;XM_073941047.1;XM_073941048.1;XM_073941050.1;XM_073941051.1;XM_073941052.1;XM_073941053.1;XM_073941054.1;XM_073941055.1;XM_073941056.1;XM_073941057.1;XM_073941058.1;XM_073941059.1;XM_073941060.1;XM_073941061.1;XM_073941062.1;XM_073941063.1;XM_073941064.1	ccdc178;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133199.1	39728077	39728149	73	*	16	Intron (XR_012399519.1/ccdc178, intron 18 of 18)	25	39674259	39774705	100447	1	obscnb	XM_073941064.1	53818	XR_012399519.1;XM_073941014.1;XM_073941015.1;XM_073941016.1;XM_073941017.1;XM_073941018.1;XM_073941019.1;XM_073941020.1;XM_073941021.1;XM_073941022.1;XM_073941023.1;XM_073941024.1;XM_073941025.1;XM_073941026.1;XM_073941027.1;XM_073941028.1;XM_073941029.1;XM_073941030.1;XM_073941031.1;XM_073941032.1;XM_073941033.1;XM_073941034.1;XM_073941035.1;XM_073941036.1;XM_073941037.1;XM_073941038.1;XM_073941039.1;XM_073941040.1;XM_073941041.1;XM_073941042.1;XM_073941043.1;XM_073941044.1;XM_073941045.1;XM_073941046.1;XM_073941047.1;XM_073941048.1;XM_073941050.1;XM_073941051.1;XM_073941052.1;XM_073941053.1;XM_073941054.1;XM_073941055.1;XM_073941056.1;XM_073941057.1;XM_073941058.1;XM_073941059.1;XM_073941060.1;XM_073941061.1;XM_073941062.1;XM_073941063.1;XM_073941064.1	ccdc178;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb;obscnb	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133199.1	41978821	41978931	111	*	22	Intron (XM_073940355.1/mybpc2b, intron 24 of 27)	25	41953359	41991845	38487	1	mybpc2b	XM_073940356.1	25462	XM_073940355.1;NM_001013511.2;XM_021470160.3;XM_021470162.3;XM_068217065.2;XM_068217066.2;XM_073940352.1;XM_073940354.1;XM_073940356.1	mybpc2b;mybpc2b;mybpc2b;mybpc2b;mybpc2b;mybpc2b;mybpc2b;mybpc2b;mybpc2b	0;0;0;0;0;0;0;0;0
NC_133199.1	42510477	42510521	45	*	17	Promoter (1-2kb)	25	42510450	42512437	1988	2	nog2	NM_130992.2	1916	NM_130992.2	nog2	0
NC_133199.1	42510613	42510719	107	*	17	Promoter (1-2kb)	25	42510450	42512437	1988	2	nog2	NM_130992.2	1718	NM_130992.2	nog2	0
NC_133199.1	42510910	42511052	143	*	25	Promoter (1-2kb)	25	42510450	42512437	1988	2	nog2	NM_130992.2	1385	NM_130992.2	nog2	0
NC_133199.1	42511118	42511393	276	*	38	Promoter (1-2kb)	25	42510450	42512437	1988	2	nog2	NM_130992.2	1044	NM_130992.2	nog2	0
NC_133199.1	42511526	42511649	124	*	21	Promoter (<=1kb)	25	42510450	42512437	1988	2	nog2	NM_130992.2	788	NM_130992.2	nog2	0
NC_133199.1	44397593	44397718	126	*	22	Intron (XR_012399614.1/LOC110439132, intron 1 of 4)	25	44390611	44401940	11330	2	smyhc1	NM_001020507.1	4222	XR_012399614.1;NM_001020507.1;XM_005162920.6	LOC110439132;smyhc1;smyhc1	0;0;0
NC_133199.1	44425221	44425335	115	*	20	Intron (NM_001102626.2/smyhc2, intron 12 of 38)	25	44414751	44435032	20282	2	smyhc2	NM_001102626.2	9697	XR_012399614.1;XR_012399613.1;XR_012399615.1;NM_001102626.2	LOC110439132;LOC110439132;LOC110439132;smyhc2	0;0;0;0
NC_133182.1	6911178	6911272	95	*	20	Intron (NM_205544.2/actn3b, intron 5 of 20)	8	6857219	7154458	297240	1	actn3b	XR_012382303.1	53959	NM_205544.2;XR_012382302.1;XR_012382303.1	actn3b;actn3b;actn3b	0;0;0
NC_133182.1	12801921	12802227	307	*	23	Promoter (<=1kb)	8	12801789	12802966	1178	1	gjd6	NM_001103197.1	132	NM_001103197.1	gjd6	0
NC_133182.1	22798758	22798827	70	*	15	Intron (XM_009303075.4/sf1, intron 10 of 11)	8	22803782	22831336	27555	1	pygmb	NM_001328031.1	-4955	NM_001328031.1;XM_073906307.1;XR_012382328.1;XR_012382329.1;XR_012382330.1;XM_009303075.4;XM_009303076.4;XM_009303077.5;XM_021477588.3;XM_021477589.3;XM_073907021.1;XM_073907022.1;NM_212653.1	pygmb;pygmb;pygmb;pygmb;pygmb;sf1;sf1;sf1;sf1;sf1;sf1;sf1;sf1	0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133182.1	22803971	22804189	219	*	27	Promoter (<=1kb)	8	22803782	22831336	27555	1	pygmb	XR_012382330.1	189	NM_001328031.1;XM_073906307.1;XR_012382328.1;XR_012382329.1;XR_012382330.1;XM_009303075.4;XM_009303076.4;XM_009303077.5;XM_021477588.3;XM_021477589.3;XM_073907021.1;XM_073907022.1;NM_212653.1	pygmb;pygmb;pygmb;pygmb;pygmb;sf1;sf1;sf1;sf1;sf1;sf1;sf1;sf1	0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133182.1	24996749	24996828	80	*	16	Intron (NM_001017632.1/naa40, intron 7 of 7)	8	25001404	25013367	11964	1	b3gat3	NM_001015059.2	-4576	NM_001015059.2;XR_012382417.1;XR_012382416.1;NM_001017632.1	b3gat3;naa40;naa40;naa40	-4576;10515;0;0
NC_133182.1	26863875	26863964	90	*	20	Intron (XM_068222287.2/ext2, intron 9 of 15)	8	26850122	26893571	43450	1	ext2	NM_001008400.2	13753	XM_068222287.2;XM_073906521.1;NM_001008400.2	ext2;ext2;ext2	0;0;0
NC_133182.1	27322109	27322166	58	*	17	Intron (NM_001123009.2/sox6, intron 4 of 17)	8	27275390	27473690	198301	1	sox6	XM_073906943.1	46719	NM_001123009.2;XM_068222352.2;XM_068222353.2;XM_068222354.2;XM_068222355.2;XM_068222356.2;XM_073906895.1;XM_073906896.1;XM_073906898.1;XM_073906899.1;XM_073906900.1;XM_073906901.1;XM_073906902.1;XM_073906903.1;XM_073906904.1;XM_073906905.1;XM_073906906.1;XM_073906907.1;XM_073906909.1;XM_073906910.1;XM_073906911.1;XM_073906912.1;XM_073906913.1;XM_073906914.1;XM_073906915.1;XM_073906916.1;XM_073906918.1;XM_073906919.1;XM_073906920.1;XM_073906921.1;XM_073906922.1;XM_073906923.1;XM_073906924.1;XM_073906925.1;XM_073906926.1;XM_073906927.1;XM_073906929.1;XM_073906930.1;XM_073906931.1;XM_073906932.1;XM_073906933.1;XM_073906934.1;XM_073906935.1;XM_073906936.1;XM_073906937.1;XM_073906938.1;XM_073906940.1;XM_073906941.1;XM_073906942.1;XM_073906943.1	sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133182.1	27330458	27330517	60	*	16	Intron (NM_001123009.2/sox6, intron 4 of 17)	8	27275390	27473690	198301	1	sox6	XM_073906943.1	55068	NM_001123009.2;XM_068222352.2;XM_068222353.2;XM_068222354.2;XM_068222355.2;XM_068222356.2;XM_073906895.1;XM_073906896.1;XM_073906898.1;XM_073906899.1;XM_073906900.1;XM_073906901.1;XM_073906902.1;XM_073906903.1;XM_073906904.1;XM_073906905.1;XM_073906906.1;XM_073906907.1;XM_073906909.1;XM_073906910.1;XM_073906911.1;XM_073906912.1;XM_073906913.1;XM_073906914.1;XM_073906915.1;XM_073906916.1;XM_073906918.1;XM_073906919.1;XM_073906920.1;XM_073906921.1;XM_073906922.1;XM_073906923.1;XM_073906924.1;XM_073906925.1;XM_073906926.1;XM_073906927.1;XM_073906929.1;XM_073906930.1;XM_073906931.1;XM_073906932.1;XM_073906933.1;XM_073906934.1;XM_073906935.1;XM_073906936.1;XM_073906937.1;XM_073906938.1;XM_073906940.1;XM_073906941.1;XM_073906942.1;XM_073906943.1	sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133182.1	27338916	27339049	134	*	32	Intron (NM_001123009.2/sox6, intron 4 of 17)	8	27275390	27473690	198301	1	sox6	XM_073906943.1	63526	NM_001123009.2;XM_068222352.2;XM_068222353.2;XM_068222354.2;XM_068222355.2;XM_068222356.2;XM_073906895.1;XM_073906896.1;XM_073906898.1;XM_073906899.1;XM_073906900.1;XM_073906901.1;XM_073906902.1;XM_073906903.1;XM_073906904.1;XM_073906905.1;XM_073906906.1;XM_073906907.1;XM_073906909.1;XM_073906910.1;XM_073906911.1;XM_073906912.1;XM_073906913.1;XM_073906914.1;XM_073906915.1;XM_073906916.1;XM_073906918.1;XM_073906919.1;XM_073906920.1;XM_073906921.1;XM_073906922.1;XM_073906923.1;XM_073906924.1;XM_073906925.1;XM_073906926.1;XM_073906927.1;XM_073906929.1;XM_073906930.1;XM_073906931.1;XM_073906932.1;XM_073906933.1;XM_073906934.1;XM_073906935.1;XM_073906936.1;XM_073906937.1;XM_073906938.1;XM_073906940.1;XM_073906941.1;XM_073906942.1;XM_073906943.1	sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133182.1	27364363	27364447	85	*	19	Intron (NM_001123009.2/sox6, intron 6 of 17)	8	27275390	27473690	198301	1	sox6	XM_073906943.1	88973	NM_001123009.2;XM_068222352.2;XM_068222353.2;XM_068222354.2;XM_068222355.2;XM_068222356.2;XM_073906895.1;XM_073906896.1;XM_073906898.1;XM_073906899.1;XM_073906900.1;XM_073906901.1;XM_073906902.1;XM_073906903.1;XM_073906904.1;XM_073906905.1;XM_073906906.1;XM_073906907.1;XM_073906909.1;XM_073906910.1;XM_073906911.1;XM_073906912.1;XM_073906913.1;XM_073906914.1;XM_073906915.1;XM_073906916.1;XM_073906918.1;XM_073906919.1;XM_073906920.1;XM_073906921.1;XM_073906922.1;XM_073906923.1;XM_073906924.1;XM_073906925.1;XM_073906926.1;XM_073906927.1;XM_073906929.1;XM_073906930.1;XM_073906931.1;XM_073906932.1;XM_073906933.1;XM_073906934.1;XM_073906935.1;XM_073906936.1;XM_073906937.1;XM_073906938.1;XM_073906940.1;XM_073906941.1;XM_073906942.1;XM_073906943.1	sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6;sox6	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133182.1	30306062	30306302	241	*	18	Intron (XM_073906082.1/aldh1a2, intron 10 of 12)	8	30302750	30344699	41950	2	aldh1a2	NM_131850.1	38397	XM_073906082.1;XR_012382273.1;NM_131850.1	aldh1a2;aldh1a2;aldh1a2	0;0;0
NC_133182.1	34362661	34362733	73	*	22	Promoter (<=1kb)	8	34362034	34363588	1555	1	fibinb	NM_001017873.2	627	NM_001017873.2	fibinb	0
NC_133182.1	34362784	34362861	78	*	17	Promoter (<=1kb)	8	34362034	34363588	1555	1	fibinb	NM_001017873.2	750	NM_001017873.2	fibinb	0
NC_133182.1	35744472	35744525	54	*	15	Distal Intergenic	8	35818027	35821520	3494	2	irx5a	NM_001045227.1	76995	NA	NA	NA
NC_133182.1	35776117	35776198	82	*	20	Distal Intergenic	8	35818027	35821520	3494	2	irx5a	NM_001045227.1	45322	NA	NA	NA
NC_133182.1	35818686	35818772	87	*	17	Promoter (2-3kb)	8	35818027	35821520	3494	2	irx5a	NM_001045227.1	2748	XM_073907041.1;NM_001045227.1	irx5a;irx5a	0;0
NC_133182.1	35900457	35900569	113	*	24	Distal Intergenic	8	35818020	35821559	3540	2	irx5a	XM_073907041.1	-78898	NA	NA	NA
NC_133182.1	37166694	37166798	105	*	26	3' UTR	8	37187971	37599395	411425	1	sall1a	XM_073906586.1	-21173	XM_073908782.1;XM_005169018.6	tox3;tox3	0;0
NC_133182.1	37167752	37167813	62	*	15	3' UTR	8	37187971	37599395	411425	1	sall1a	XM_073906586.1	-20158	XM_073908782.1;XM_005169018.6	tox3;tox3	0;0
NC_133182.1	37358608	37358643	36	*	14	Intron (XM_073906586.1/sall1a, intron 3 of 6)	8	37259749	37599395	339647	1	sall1a	XM_073906606.1	98859	XM_073906586.1;XM_073906587.1;XM_073906597.1;XM_073906599.1;XM_073906600.1;XM_073906601.1;XM_073906602.1;XM_073906604.1;XM_073906608.1;XM_073906611.1;XM_073906613.1;XM_073906589.1;XM_073906592.1;XM_073906605.1;XM_073906610.1;XM_073906614.1;XM_073906581.1;XM_073906583.1;XM_073906584.1;XM_073906585.1;XM_073906588.1;XM_073906591.1;XM_073906593.1;XM_073906594.1;XM_073906595.1;XM_073906596.1;XM_073906603.1;XM_073906612.1;XM_073906590.1;XM_073906606.1	sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133182.1	37429898	37430018	121	*	18	Intron (XM_073906586.1/sall1a, intron 3 of 6)	8	37566231	37599395	33165	1	sall1a	XM_073906607.1	-136213	XM_073906586.1;XM_073906587.1;XM_073906597.1;XM_073906599.1;XM_073906600.1;XM_073906601.1;XM_073906602.1;XM_073906604.1;XM_073906608.1;XM_073906611.1;XM_073906613.1;XM_073906589.1;XM_073906592.1;XM_073906605.1;XM_073906610.1;XM_073906614.1;XM_073906581.1;XM_073906583.1;XM_073906584.1;XM_073906585.1;XM_073906588.1;XM_073906591.1;XM_073906593.1;XM_073906594.1;XM_073906595.1;XM_073906596.1;XM_073906603.1;XM_073906612.1;XM_073906590.1;XM_073906606.1	sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133182.1	37445239	37445303	65	*	20	Intron (XM_073906586.1/sall1a, intron 3 of 6)	8	37566231	37599395	33165	1	sall1a	XM_073906607.1	-120928	XM_073906586.1;XM_073906587.1;XM_073906597.1;XM_073906599.1;XM_073906600.1;XM_073906601.1;XM_073906602.1;XM_073906604.1;XM_073906608.1;XM_073906611.1;XM_073906613.1;XM_073906589.1;XM_073906592.1;XM_073906605.1;XM_073906610.1;XM_073906614.1;XM_073906581.1;XM_073906583.1;XM_073906584.1;XM_073906585.1;XM_073906588.1;XM_073906591.1;XM_073906593.1;XM_073906594.1;XM_073906595.1;XM_073906596.1;XM_073906603.1;XM_073906612.1;XM_073906590.1;XM_073906606.1	sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133182.1	37464250	37464310	61	*	17	Intron (XM_073906586.1/sall1a, intron 3 of 6)	8	37566231	37599395	33165	1	sall1a	XM_073906607.1	-101921	XM_073906586.1;XM_073906587.1;XM_073906597.1;XM_073906599.1;XM_073906600.1;XM_073906601.1;XM_073906602.1;XM_073906604.1;XM_073906608.1;XM_073906611.1;XM_073906613.1;XM_073906589.1;XM_073906592.1;XM_073906605.1;XM_073906610.1;XM_073906614.1;XM_073906581.1;XM_073906583.1;XM_073906584.1;XM_073906585.1;XM_073906588.1;XM_073906591.1;XM_073906593.1;XM_073906594.1;XM_073906595.1;XM_073906596.1;XM_073906603.1;XM_073906612.1;XM_073906590.1;XM_073906606.1	sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133182.1	37522353	37522465	113	*	18	Intron (XM_073906586.1/sall1a, intron 3 of 6)	8	37566231	37599395	33165	1	sall1a	XM_073906607.1	-43766	XM_073906586.1;XM_073906587.1;XM_073906597.1;XM_073906599.1;XM_073906600.1;XM_073906601.1;XM_073906602.1;XM_073906604.1;XM_073906608.1;XM_073906611.1;XM_073906613.1;XM_073906589.1;XM_073906592.1;XM_073906605.1;XM_073906610.1;XM_073906614.1;XM_073906581.1;XM_073906583.1;XM_073906584.1;XM_073906585.1;XM_073906588.1;XM_073906591.1;XM_073906593.1;XM_073906594.1;XM_073906595.1;XM_073906596.1;XM_073906603.1;XM_073906612.1;XM_073906590.1;XM_073906606.1	sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
